################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1663076893254859E-01 a      1586     0    64     1    11
 -4.1962624877981414E-02 a      1587     0    64     1    12
 -3.8900790454313230E-02 a      1588     0    64     1    13
 -8.3619975409237220E-03 a      1589     0    64     1    14
  2.8142853996201547E-02 a      1590     0    64     1    15
 -1.8253400484402446E-01 a      1591     0    64     1    16
  2.0357599361455272E-01 a      1592     0    64     1    17
 -1.2131981683003477E-01 a      1593     0    64     1    18
  1.0000944015784892E-01 a      1594     0    64     1    19
 -6.7715164801668448E-02 a      1595     0    64     1    20
  1.1845008997150390E-01 a      1596     0    64     1    21
  9.3992295526988318E-02 a      1597     0    64     1    22
  1.8248134515249849E-02 a      1598     0    64     1    23
 -4.9667226037339335E-02 a      1599     0    64     1    24
  1.3300895993379569E-01 a      1600     0    64     1    25
  2.9755346311586069E-03 a      1601     0    65     1     1
 -7.6750953952307063E-02 a      1602     0    65     1     2
 -2.2308353069269535E-03 a      1603     0    65     1     3
 -8.1506856653868601E-02 a      1604     0    65     1     4
  3.7201291489994022E-02 a      1605     0    65     1     5
 -4.9121865327065820E-02 a      1606     0    65     1     6
 -1.5216244586058245E-01 a      1607     0    65     1     7
  6.6997657763607291E-02 a      1608     0    65     1     8
  2.4197001861429829E-02 a      1609     0    65     1     9
 -8.4383175836287488E-02 a      1610     0    65     1    10
 -4.8500303564034404E-02 a      1611     0    65     1    11
 -6.3000199081587827E-02 a      1612     0    65     1    12
  2.2170877181078335E-02 a      1613     0    65     1    13
 -1.8961568788959628E-02 a      1614     0    65     1    14
 -7.2849234082860939E-02 a      1615     0    65     1    15
 -7.1408655786518060E-02 a      1616     0    65     1    16
 -4.0478082558010087E-01 a      1617     0    65     1    17
 -3.7109247520504839E-02 a      1618     0    65     1    18
 -1.2323177692069778E-02 a      1619     0    65     1    19
  9.4592041629248131E-03 a      1620     0    65     1    20
 -9.3988276822432187E-03 a      1621     0    65     1    21
  4.3250597117264804E-02 a      1622     0    65     1    22
 -8.1151718127627712E-03 a      1623     0    65     1    23
  6.8598473193031612E-02 a      1624     0    65     1    24
 -1.0614585101457805E-01 a      1625     0    65     1    25
  1.5785757111209081E-02 a      1626     0    66     1     1
  1.2912083882643424E-01 a      1627     0    66     1     2
  6.6814853317789654E-03 a      1628     0    66     1     3
  2.2704384261547548E-03 a      1629     0    66     1     4
  6.0538186724411649E-02 a      1630     0    66     1     5
 -1.0584354039881555E-01 a      1631     0    66     1     6
 -3.1416121777384329E-02 a      1632     0    66     1     7
 -6.3993942602905196E-02 a      1633     0    66     1     8
 -1.2325578145279242E-01 a      1634     0    66     1     9
  7.5691641040882510E-02 a      1635     0    66     1    10
 -1.2560626163478728E-01 a      1636     0    66     1    11
  2.0294394270561265E-02 a      1637     0    66     1    12
 -9.2878265241477381E-02 a      1638     0    66     1    13
 -1.0243875536237139E-01 a      1639     0    66     1    14
 -9.2533075747711316E-02 a      1640     0    66     1    15
 -3.9345604562205955E-02 a      1641     0    66     1    16
 -7.4294116722665074E-02 a      1642     0    66     1    17
  1.2118526343230022E-02 a      1643     0    66     1    18
  1.0230525664755660E-01 a      1644     0    66     1    19
  6.5226594083132389E-02 a      1645     0    66     1    20
  3.8447670777059691E-03 a      1646     0    66     1    21
 -5.8686505672890209E-03 a      1647     0    66     1    22
  8.7311008441397109E-02 a      1648     0    66     1    23
 -1.3851582432099479E-02 a      1649     0    66     1    24
 -1.2370201271881748E-01 a      1650     0    66     1    25
 -2.8560972333971070E-02 a      1651     0    67     1     1
 -1.4080474855156025E-02 a      1652     0    67     1     2
  8.4517183677164945E-02 a      1653     0    67     1     3
 -1.5060859350259037E-01 a      1654     0    67     1     4
 -2.8632234534665627E-02 a      1655     0    67     1     5
 -9.1310034865885764E-02 a      1656     0    67     1     6
 -5.6489435215440260E-02 a      1657     0    67     1     7
 -8.9356772328808551E-02 a      1658     0    67     1     8
  1.7451223692724993E-01 a      1659     0    67     1     9
  1.3147130398956279E-03 a      1660     0    67     1    10
  1.3275803766402120E-02 a      1661     0    67     1    11
 -4.0237141006511566E-02 a      1662     0    67     1    12
  5.3086842779246732E-02 a      1663     0    67     1    13
  1.2421067137493420E-02 a      1664     0    67     1    14
 -1.0593258787632739E-01 a      1665     0    67     1    15
 -8.7433854189035667E-02 a      1666     0    67     1    16
 -2.2342748577783927E-01 a      1667     0    67     1    17
  5.6461854405826267E-02 a      1668     0    67     1    18
  6.5881938941490401E-02 a      1669     0    67     1    19
  1.3218603420425551E-02 a      1670     0    67     1    20
 -1.2577851159636036E-01 a      1671     0    67     1    21
 -2.8684050798444334E-02 a      1672     0    67     1    22
  4.3158089962764400E-02 a      1673     0    67     1    23
  1.7766850431328188E-01 a      1674     0    67     1    24
 -5.8913446645503964E-02 a      1675     0    67     1    25
  1.0074930041415890E-01 a      1676     0    68     1     1
  8.8310454144861342E-02 a      1677     0    68     1     2
  4.0144945127581530E-02 a      1678     0    68     1     3
 -2.9934422828891566E-01 a      1679     0    68     1     4
  6.6364173476408231E-02 a      1680     0    68     1     5
 -8.9157442078308002E-02 a      1681     0    68     1     6
  1.5266606253294908E-02 a      1682     0    68     1     7
  1.2640638524502337E-01 a      1683     0    68     1     8
 -5.1604378975171693E-02 a      1684     0    68     1     9
  1.3024346022241784E-01 a      1685     0    68     1    10
  2.2073921745319289E-01 a      1686     0    68     1    11
  8.5500202746153595E-02 a      1687     0    68     1    12
  1.5892504352617709E-01 a      1688     0    68     1    13
 -1.8905939239746308E-01 a      1689     0    68     1    14
 -6.6482859417311163E-02 a      1690     0    68     1    15
  8.6331425211621862E-02 a      1691     0    68     1    16
  1.1145717458299405E-01 a      1692     0    68     1    17
 -1.1090263054755153E-01 a      1693     0    68     1    18
  1.1147040511748779E-02 a      1694     0    68     1    19
  5.1886597795241116E-02 a      1695     0    68     1    20
 -1.4092219068953074E-02 a      1696     0    68     1    21
 -4.8619244735211183E-02 a      1697     0    68     1    22
 -8.5870682666984818E-02 a      1698     0    68     1    23
 -2.7753158502732816E-01 a      1699     0    68     1    24
 -8.4087657883441025E-02 a      1700     0    68     1    25
  5.0429206043938100E-02 a      1701     0    69     1     1
  8.1643626917120571E-02 a      1702     0    69     1     2
 -2.0576207736145651E-02 a      1703     0    69     1     3
  3.2286301165475810E-02 a      1704     0    69     1     4
  6.2568978136361253E-02 a      1705     0    69     1     5
 -1.2381575101470642E-01 a      1706     0    69     1     6
  6.7949648466925167E-02 a      1707     0    69     1     7
 -5.0967060086246609E-02 a      1708     0    69     1     8
  2.1693261340809192E-02 a      1709     0    69     1     9
  4.0156809518260200E-02 a      1710     0    69     1    10
 -1.9131245756967849E-01 a      1711     0    69     1    11
 -6.9564356527129598E-02 a      1712     0    69     1    12
  1.5354998335393931E-02 a      1713     0    69     1    13
 -1.2692745581521814E-01 a      1714     0    69     1    14
  2.8491461100277761E-02 a      1715     0    69     1    15
 -1.4712606515468141E-01 a      1716     0    69     1    16
 -4.0703624381089196E-02 a      1717     0    69     1    17
  2.1374127994280144E-02 a      1718     0    69     1    18
  2.5768958782821663E-02 a      1719     0    69     1    19
 -8.3450603272855015E-02 a      1720     0    69     1    20
  8.4464540183621470E-02 a      1721     0    69     1    21
  8.4194448126647572E-02 a      1722     0    69     1    22
 -7.8639442709688756E-02 a      1723     0    69     1    23
  6.4611818811966870E-02 a      1724     0    69     1    24
 -1.2180881428193507E-01 a      1725     0    69     1    25
 -1.4015495702786467E-02 a      1726     0    70     1     1
 -5.2979157474092868E-02 a      1727     0    70     1     2
  2.9897403373442100E-02 a      1728     0    70     1     3
  8.2895334505325227E-02 a      1729     0    70     1     4
 -9.8950211910815017E-02 a      1730     0    70     1     5
  5.5263736767184442E-02 a      1731     0    70     1     6
  1.7624181723745061E-01 a      1732     0    70     1     7
 -4.0794365545547058E-02 a      1733     0    70     1     8
 -2.0038764806254900E-01 a      1734     0    70     1     9
 -1.4422636262416733E-01 a      1735     0    70     1    10
  4.1991088066585594E-02 a      1736     0    70     1    11
 -8.2108564696191429E-03 a      1737     0    70     1    12
  8.0771182355791352E-02 a      1738     0    70     1    13
 -9.0273086988424192E-02 a      1739     0    70     1    14
  8.1271658251178366E-02 a      1740     0    70     1    15
  2.0041036968745568E-01 a      1741     0    70     1    16
 -2.0460016387909985E-01 a      1742     0    70     1    17
  3.6370512419110481E-03 a      1743     0    70     1    18
  2.9802598608824640E-02 a      1744     0    70     1    19
  7.3838012113324789E-02 a      1745     0    70     1    20
 -2.4734848675476054E-02 a      1746     0    70     1    21
 -6.4949011958306296E-02 a      1747     0    70     1    22
  1.0861971781650766E-02 a      1748     0    70     1    23
 -9.0047977406370522E-02 a      1749     0    70     1    24
  1.3676822223673560E-01 a      1750     0    70     1    25
 -7.3205500807618284E-02 a      1751     0    71     1     1
 -5.7821796815686423E-02 a      1752     0    71     1     2
 -1.9526383048392822E-02 a      1753     0    71     1     3
  2.1450107564302545E-01 a      1754     0    71     1     4
 -1.9264357619426861E-01 a      1755     0    71     1     5
 -2.3276404144316426E-01 a      1756     0    71     1     6
  4.9906263530322771E-02 a      1757     0    71     1     7
  9.7061636147380198E-02 a      1758     0    71     1     8
  7.6699322723058891E-02 a      1759     0    71     1     9
  6.5190906903620144E-02 a      1760     0    71     1    10
  2.6029169958043280E-01 a      1761     0    71     1    11
 -1.0932762401448398E-01 a      1762     0    71     1    12
 -2.5452188600282000E-01 a      1763     0    71     1    13
  1.3171624277847876E-01 a      1764     0    71     1    14
 -2.8085249780755609E-02 a      1765     0    71     1    15
 -1.4314362056417690E-01 a      1766     0    71     1    16
 -3.4648315757387194E-01 a      1767     0    71     1    17
  9.0044205369767566E-02 a      1768     0    71     1    18
 -1.9651667265861769E-01 a      1769     0    71     1    19
 -3.8909513488368935E-02 a      1770     0    71     1    20
 -8.2485055027587906E-02 a      1771     0    71     1    21
  2.0137508150843172E-01 a      1772     0    71     1    22
  4.0369979457657174E-01 a      1773     0    71     1    23
 -1.6213104997155084E-01 a      1774     0    71     1    24
 -7.0607706502526200E-03 a      1775     0    71     1    25
 -3.2679240982040797E-01 a      1776     0    72     1     1
 -8.0787992648189269E-02 a      1777     0    72     1     2
 -4.7631798033355911E-02 a      1778     0    72     1     3
 -2.2562846025132219E-01 a      1779     0    72     1     4
  8.5219512970551947E-01 a      1780     0    72     1     5
 -4.6749307481383812E-02 a      1781     0    72     1     6
 -2.0162912258196941E-01 a      1782     0    72     1     7
  5.2979026960291321E-03 a      1783     0    72     1     8
 -1.9595732991475831E-01 a      1784     0    72     1     9
 -4.6057176893904228E-01 a      1785     0    72     1    10
 -3.1837340925167862E-01 a      1786     0    72     1    11
  1.0358987142367411E+00 a      1787     0    72     1    12
 -1.0102825835103191E-01 a      1788     0    72     1    13
 -3.4626652516681306E-01 a      1789     0    72     1    14
  9.2775252876628356E-01 a      1790     0    72     1    15
 -5.1937250303520066E-01 a      1791     0    72     1    16
 -6.3049717030132213E-01 a      1792     0    72     1    17
 -1.0464526995471604E-01 a      1793     0    72     1    18
  3.8655983939823024E-01 a      1794     0    72     1    19
  1.0926218362354624E-01 a      1795     0    72     1    20
  5.2752342121227447E-01 a      1796     0    72     1    21
 -1.5645999262834945E-01 a      1797     0    72     1    22
 -6.5915163707133617E-01 a      1798     0    72     1    23
  5.6710131809376318E-01 a      1799     0    72     1    24
 -9.1906146602086614E-01 a      1800     0    72     1    25
  2.2162748799080650E-01 a      1801     0    73     1     1
 -9.4308459245026482E-03 a      1802     0    73     1     2
  1.6021568566494027E-01 a      1803     0    73     1     3
 -3.4233349141736889E-02 a      1804     0    73     1     4
 -2.5780538983222362E-01 a      1805     0    73     1     5
 -8.4052856613973326E-02 a      1806     0    73     1     6
 -1.7486441725349916E-01 a      1807     0    73     1     7
 -1.6260462630030675E-01 a      1808     0    73     1     8
 -1.1488280944433882E-01 a      1809     0    73     1     9
 -6.5074029411309811E-02 a      1810     0    73     1    10
  1.7524835713935288E-01 a      1811     0    73     1    11
  2.9429157343752278E-02 a      1812     0    73     1    12
  8.4733774929950018E-02 a      1813     0    73     1    13
  2.5097423720720224E-01 a      1814     0    73     1    14
  6.8913079649289333E-02 a      1815     0    73     1    15
 -4.2906311831476601E-01 a      1816     0    73     1    16
 -5.1082807661643366E-02 a      1817     0    73     1    17
  1.1577141111960378E-01 a      1818     0    73     1    18
 -3.2285854459038969E-02 a      1819     0    73     1    19
 -8.8711371227927743E-02 a      1820     0    73     1    20
 -1.9852870063182998E-01 a      1821     0    73     1    21
  1.4243573843817818E-02 a      1822     0    73     1    22
 -2.5262344450216784E-01 a      1823     0    73     1    23
 -3.2143159789785192E-01 a      1824     0    73     1    24
  6.9672586230176067E-02 a      1825     0    73     1    25
 -1.1360064087169180E-01 a      1826     0    74     1     1
  9.6508332032317054E-02 a      1827     0    74     1     2
 -9.4548947156142108E-05 a      1828     0    74     1     3
  1.9324538284400397E-01 a      1829     0    74     1     4
  9.7421905747128945E-02 a      1830     0    74     1     5
  1.3920788242967716E-01 a      1831     0    74     1     6
 -9.4611978939536198E-02 a      1832     0    74     1     7
 -2.8378583916800371E-01 a      1833     0    74     1     8
 -8.8147649200396638E-02 a      1834     0    74     1     9
 -1.2582054385526636E-01 a      1835     0    74     1    10
 -6.4543842389702968E-02 a      1836     0    74     1    11
  3.1950664922704797E-01 a      1837     0    74     1    12
 -3.8707439470041953E-02 a      1838     0    74     1    13
 -8.2317080433610676E-02 a      1839     0    74     1    14
  2.0562071500434628E-01 a      1840     0    74     1    15
  1.0630794627155048E-01 a      1841     0    74     1    16
 -1.6444676094573940E-01 a      1842     0    74     1    17
  3.9536012344961548E-02 a      1843     0    74     1    18
  8.6165712693467622E-02 a      1844     0    74     1    19
 -2.8919690142823026E-02 a      1845     0    74     1    20
  1.6979060366583271E-01 a      1846     0    74     1    21
  5.3679581756656061E-02 a      1847     0    74     1    22
 -2.1443036943530136E-01 a      1848     0    74     1    23
 -4.9332049548597035E-03 a      1849     0    74     1    24
 -2.9786920111444398E-01 a      1850     0    74     1    25
  1.5376966202464842E-01 a      1851     0    75     1     1
  1.7333489950968128E-01 a      1852     0    75     1     2
 -1.4387411350187851E-01 a      1853     0    75     1     3
  3.8905262211072850E-01 a      1854     0    75     1     4
 -8.8511272109650391E-03 a      1855     0    75     1     5
  4.0056615004112295E-01 a      1856     0    75     1     6
  1.6136628851700513E-01 a      1857     0    75     1     7
  1.9339646254403008E-02 a      1858     0    75     1     8
  2.9307572029943229E-02 a      1859     0    75     1     9
  2.4820380649877161E-01 a      1860     0    75     1    10
 -1.6465815477806028E-01 a      1861     0    75     1    11
 -3.7486598770504191E-02 a      1862     0    75     1    12
 -4.3876683890958022E-02 a      1863     0    75     1    13
 -1.4215709367830301E-01 a      1864     0    75     1    14
 -1.2498069058686813E-01 a      1865     0    75     1    15
  1.1437878790857153E-01 a      1866     0    75     1    16
  1.1359353826127430E-01 a      1867     0    75     1    17
 -5.3675410282612163E-02 a      1868     0    75     1    18
  2.7270602935163091E-01 a      1869     0    75     1    19
  1.6799325076410276E-01 a      1870     0    75     1    20
 -2.3300831385090343E-01 a      1871     0    75     1    21
  4.0950887080317688E-02 a      1872     0    75     1    22
  2.0592317022268949E-01 a      1873     0    75     1    23
 -3.4904078216355029E-02 a      1874     0    75     1    24
 -7.3765969222221145E-02 a      1875     0    75     1    25
 -6.3387600057207436E-02 a      1876     0    76     1     1
  3.6411261769886761E-03 a      1877     0    76     1     2
 -1.9006310833272611E-01 a      1878     0    76     1     3
  6.6606464164131463E-02 a      1879     0    76     1     4
  1.3844082703721672E-01 a      1880     0    76     1     5
  2.0849374581431063E-02 a      1881     0    76     1     6
 -4.2255864365263095E-02 a      1882     0    76     1     7
 -3.0743593023680193E-02 a      1883     0    76     1     8
  1.7848446259142678E-01 a      1884     0    76     1     9
 -4.1319972885413399E-02 a      1885     0    76     1    10
 -3.4485157172465181E-01 a      1886     0    76     1    11
  1.1051882669293110E-01 a      1887     0    76     1    12
  2.1381962641055307E-02 a      1888     0    76     1    13
  1.8602978707341056E-01 a      1889     0    76     1    14
  1.2551126024116588E-01 a      1890     0    76     1    15
 -3.0023217685272086E-01 a      1891     0    76     1    16
  6.9649722120685474E-03 a      1892     0    76     1    17
  1.2657565309868582E-01 a      1893     0    76     1    18
  4.3475789438892822E-03 a      1894     0    76     1    19
  6.3525939554055898E-03 a      1895     0    76     1    20
  1.4872770500429403E-01 a      1896     0    76     1    21
 -1.2924123724118209E-02 a      1897     0    76     1    22
 -5.1913949196301636E-02 a      1898     0    76     1    23
  2.8495550532575542E-01 a      1899     0    76     1    24
 -1.0347251881852749E-02 a      1900     0    76     1    25
  5.4772311972909896E-02 a      1901     0    77     1     1
 -1.0106837627173097E-01 a      1902     0    77     1     2
  1.6614494741787403E-02 a      1903     0    77     1     3
  1.7634282472880633E-01 a      1904     0    77     1     4
 -1.2055623322685710E-01 a      1905     0    77     1     5
 -8.5779293967968684E-02 a      1906     0    77     1     6
  8.8516912104814272E-02 a      1907     0    77     1     7
  1.2824379784010492E-01 a      1908     0    77     1     8
  4.2263387364892954E-03 a      1909     0    77     1     9
 -2.4998968314722932E-02 a      1910     0    77     1    10
 -1.0849379213560437E-01 a      1911     0    77     1    11
  9.3330079181300572E-03 a      1912     0    77     1    12
 -6.5092964590737819E-03 a      1913     0    77     1    13
 -9.4618278797798383E-02 a      1914     0    77     1    14
  8.9178128403413520E-02 a      1915     0    77     1    15
  3.8857128682073451E-02 a      1916     0    77     1    16
 -3.0756248600790258E-02 a      1917     0    77     1    17
  8.1519875256109070E-02 a      1918     0    77     1    18
 -2.9836862423262528E-02 a      1919     0    77     1    19
 -2.2082956296478155E-02 a      1920     0    77     1    20
 -2.0508554186276809E-01 a      1921     0    77     1    21
  8.8029548754141346E-02 a      1922     0    77     1    22
 -1.7216113767367137E-02 a      1923     0    77     1    23
 -3.4210500015047262E-04 a      1924     0    77     1    24
 -5.1999326475432948E-02 a      1925     0    77     1    25
  5.0525534681790461E-02 a      1926     0    78     1     1
 -5.5456433179202000E-02 a      1927     0    78     1     2
  1.9645857355764237E-02 a      1928     0    78     1     3
 -2.9980227959921009E-02 a      1929     0    78     1     4
 -2.8408762337916720E-02 a      1930     0    78     1     5
 -1.6324257712475804E-01 a      1931     0    78     1     6
  3.0684789595848715E-02 a      1932     0    78     1     7
 -8.0936834832541424E-03 a      1933     0    78     1     8
  1.0665004628218717E-02 a      1934     0    78     1     9
 -2.8881617092736470E-02 a      1935     0    78     1    10
  8.9188855472840778E-02 a      1936     0    78     1    11
 -4.3417478834780122E-02 a      1937     0    78     1    12
  1.8094857373218576E-02 a      1938     0    78     1    13
 -1.1536509316614973E-01 a      1939     0    78     1    14
 -6.3754019105425982E-02 a      1940     0    78     1    15
  9.2519249658046393E-02 a      1941     0    78     1    16
 -1.4875121527694617E-02 a      1942     0    78     1    17
 -1.5033724583738807E-02 a      1943     0    78     1    18
  1.3125946538691594E-01 a      1944     0    78     1    19
  8.0842277691072939E-02 a      1945     0    78     1    20
  1.1441892356028422E-03 a      1946     0    78     1    21
  2.1506772842442113E-02 a      1947     0    78     1    22
  3.6420025533882239E-02 a      1948     0    78     1    23
 -7.6706236776508549E-02 a      1949     0    78     1    24
 -8.2061855419566666E-03 a      1950     0    78     1    25
 -7.1164816072472797E-02 a      1951     0    79     1     1
  1.3344108012088599E-01 a      1952     0    79     1     2
 -1.0108564041772930E-01 a      1953     0    79     1     3
  2.5504175832544601E-03 a      1954     0    79     1     4
  9.9762218916043671E-02 a      1955     0    79     1     5
  1.8467427730176889E-01 a      1956     0    79     1     6
 -8.3066717627876041E-02 a      1957     0    79     1     7
 -1.2449511968353411E-01 a      1958     0    79     1     8
 -3.8412860487569880E-02 a      1959     0    79     1     9
 -2.3026010610594130E-02 a      1960     0    79     1    10
 -1.3456985364798801E-01 a      1961     0    79     1    11
  1.1154988952047733E-01 a      1962     0    79     1    12
  6.9744413497581745E-02 a      1963     0    79     1    13
  2.2730996918173926E-02 a      1964     0    79     1    14
 -1.1666207658536365E-01 a      1965     0    79     1    15
  2.6888295465010881E-03 a      1966     0    79     1    16
 -1.9624424891033868E-01 a      1967     0    79     1    17
  7.8486821409914254E-02 a      1968     0    79     1    18
  4.8315387137521627E-02 a      1969     0    79     1    19
 -2.5508702599859802E-02 a      1970     0    79     1    20
  5.6694122974771513E-02 a      1971     0    79     1    21
 -7.8764924841919826E-02 a      1972     0    79     1    22
  5.5359173304365232E-02 a      1973     0    79     1    23
  2.3894932300715341E-01 a      1974     0    79     1    24
 -3.6191135713925141E-02 a      1975     0    79     1    25
 -2.4188891732995672E-02 a      1976     0    80     1     1
  4.4603781928288115E-02 a      1977     0    80     1     2
 -7.3847588164618214E-02 a      1978     0    80     1     3
  1.2399076910734474E-01 a      1979     0    80     1     4
  1.4124240965141183E-01 a      1980     0    80     1     5
  2.7846798912069037E-01 a      1981     0    80     1     6
 -1.1144138851310981E-01 a      1982     0    80     1     7
 -3.2143495095578301E-01 a      1983     0    80     1     8
  1.0386876399855452E-01 a      1984     0    80     1     9
 -3.4879340635214091E-02 a      1985     0    80     1    10
 -1.3750004568121763E-01 a      1986     0    80     1    11
 -6.5379657977552255E-02 a      1987     0    80     1    12
  1.1216334217065065E-01 a      1988     0    80     1    13
  3.2975124225107788E-02 a      1989     0    80     1    14
  2.4629263483463330E-02 a      1990     0    80     1    15
  3.2715068795978013E-02 a      1991     0    80     1    16
 -2.0876328250545814E-01 a      1992     0    80     1    17
 -1.3994097791875032E-01 a      1993     0    80     1    18
 -1.0091967327494225E-01 a      1994     0    80     1    19
 -1.4565621716496108E-01 a      1995     0    80     1    20
 -1.7328413068127317E-02 a      1996     0    80     1    21
 -5.3528843062139918E-02 a      1997     0    80     1    22
 -2.2954760639847827E-01 a      1998     0    80     1    23
  1.4091866431578165E-01 a      1999     0    80     1    24
  1.9864996554728423E-01 a      2000     0    80     1    25
 -2.4684329482713005E-01 b      2001     1     1
  9.7427040899290396E-01 b      2002     1     2
  3.6072192955927002E-01 b      2003     1     3
  1.4025522570447957E+00 b      2004     1     4
 -5.3194032672862168E-01 b      2005     1     5
  1.1192183934570654E+00 b      2006     1     6
 -4.9399588834054542E-01 b      2007     1     7
  1.1083935231035495E+00 b      2008     1     8
 -1.0243866103195538E+00 b      2009     1     9
 -5.7361664052716987E-01 b      2010     1    10
  1.3057253077956126E+00 b      2011     1    11
 -3.9036056793403878E-01 b      2012     1    12
  5.2567656932551488E-01 b      2013     1    13
  2.2183598183568837E-01 b      2014     1    14
 -7.6755831833861865E-01 b      2015     1    15
 -3.6023891473807695E-01 b      2016     1    16
  1.3272676479584000E+00 b      2017     1    17
 -3.8566851327101420E-01 b      2018     1    18
 -1.2236825201734165E+00 b      2019     1    19
  8.8035418304238899E-01 b      2020     1    20
  2.7823950134843178E-01 b      2021     1    21
 -4.4933095358429420E-01 b      2022     1    22
 -4.9094160620721511E-01 b      2023     1    23
 -9.1597068828751005E-01 b      2024     1    24
  1.1943195393542685E+00 b      2025     1    25
 -3.1809886679307647E-01 a      2026     1     1     2     1
 -3.9489831675374598E-01 a      2027     1     1     2     2
  7.0181491314963140E-01 a      2028     1     1     2     3
  1.5393340889496573E-01 a      2029     1     1     2     4
  5.9086478342800702E-02 a      2030     1     1     2     5
  6.1967122859931967E-01 a      2031     1     1     2     6
 -5.8951037845830179E-01 a      2032     1     1     2     7
  1.8017601226638763E-01 a      2033     1     1     2     8
  4.2987558437208495E-01 a      2034     1     1     2     9
 -3.0778784924923319E-01 a      2035     1     1     2    10
  3.7047092580805702E-01 a      2036     1     1     2    11
  5.9769690198504877E-01 a      2037     1     1     2    12
 -5.2923182951060431E-02 a      2038     1     1     2    13
 -1.2889086426929747E-01 a      2039     1     1     2    14
 -1.1462243967552417E-01 a      2040     1     1     2    15
  2.9774483978033062E-01 a      2041     1     1     2    16
 -4.8191291722397411E-01 a      2042     1     1     2    17
 -9.4104383717614773E-02 a      2043     1     1     2    18
  5.0748873783136783E-01 a      2044     1     1     2    19
 -1.4175892448451752E-01 a      2045     1     1     2    20
 -1.6093171691251007E-01 a      2046     1     1     2    21
 -6.9791986597471118E-04 a      2047     1     1     2    22
  3.0123867809998361E-01 a      2048     1     1     2    23
 -3.5172586155679073E-02 a      2049     1     1     2    24
 -5.4138541326892176E-01 a      2050     1     1     2    25
 -2.5757574218576568E-01 a      2051     1     2     2     1
 -3.6738914426624547E-01 a      2052     1     2     2     2
  2.3477685853629088E-01 a      2053     1     2     2     3
 -1.1486363122211882E-01 a      2054     1     2     2     4
 -5.8458118967609229E-01 a      2055     1     2     2     5
 -2.0348286150302411E-01 a      2056     1     2     2     6
  3.8848530532258685E-01 a      2057     1     2     2     7
 -2.4827910264571880E-02 a      2058     1     2     2     8
 -3.0483278162891420E-01 a      2059     1     2     2     9
  2.2024967817654181E-01 a      2060     1     2     2    10
 -2.6362887511550753E-01 a      2061     1     2     2    11
 -2.9072927489929991E-02 a      2062     1     2     2    12
  3.1723634393378558E-01 a      2063     1     2     2    13
  4.9422709699806516E-01 a      2064     1     2     2    14
 -5.9193853653324024E-01 a      2065     1     2     2    15
  4.2509835439902782E-01 a      2066     1     2     2    16
  5.0514621841646679E-01 a      2067     1     2     2    17
 -5.4342340943131028E-02 a      2068     1     2     2    18
  3.7490877968366776E-01 a      2069     1     2     2    19
 -2.4495563719527175E-01 a      2070     1     2     2    20
 -2.7213663892201606E-01 a      2071     1     2     2    21
  2.9675865870290502E-01 a      2072     1     2     2    22
  4.3237268215050494E-02 a      2073     1     2     2    23
 -4.6543992523129685E-01 a      2074     1     2     2    24
  1.5500313135145957E-01 a      2075     1     2     2    25
  4.6100436270274336E-01 a      2076     1     3     2     1
 -4.0199246788802587E-02 a      2077     1     3     2     2
 -3.6074664692380248E-01 a      2078     1     3     2     3
  3.2539993953868140E-01 a      2079     1     3     2     4
  6.0603923796922810E-01 a      2080     1     3     2     5
 -1.6135523163085946E-01 a      2081     1     3     2     6
 -3.6964322798032301E-01 a      2082     1     3     2     7
  4.0763515824308039E-01 a      2083     1     3     2     8
 -5.7368234429479037E-01 a      2084     1     3     2     9
  3.5026947050039614E-01 a      2085     1     3     2    10
  2.3652382483716280E-01 a      2086     1     3     2    11
 -1.5704532293186454E-01 a      2087     1     3     2    12
  2.3069610018563128E-01 a      2088     1     3     2    13
  4.7004991501824656E-01 a      2089     1     3     2    14
 -3.1807643234048860E-01 a      2090     1     3     2    15
 -5.7705967133252067E-01 a      2091     1     3     2    16
 -3.3381608118435030E-01 a      2092     1     3     2    17
  5.0735076515181540E-02 a      2093     1     3     2    18
 -1.9472900483598526E-01 a      2094     1     3     2    19
 -4.0742525859915196E-01 a      2095     1     3     2    20
 -2.5585669630569748E-02 a      2096     1     3     2    21
 -5.8341500697916793E-01 a      2097     1     3     2    22
 -2.3997657115870299E-01 a      2098     1     3     2    23
  1.3624463811282153E-01 a      2099     1     3     2    24
  2.6964805196243352E-01 a      2100     1     3     2    25
 -6.5334058042976151E-02 a      2101     1     4     2     1
 -5.4810487642637218E-01 a      2102     1     4     2     2
 -2.2447195765826877E-01 a      2103     1     4     2     3
  2.5242542329654932E-01 a      2104     1     4     2     4
  3.0064030077736525E-01 a      2105     1     4     2     5
 -4.7318787933780104E-01 a      2106     1     4     2     6
  3.8911800395997197E-02 a      2107     1     4     2     7
