################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.9673478161185047E-01 a      2084     1     3     2     9
  2.1961805483497873E-01 a      2085     1     3     2    10
 -4.0662286356671518E-01 a      2086     1     3     2    11
  2.0793127595625685E-01 a      2087     1     3     2    12
 -3.8327762181871811E-01 a      2088     1     3     2    13
  5.8382813918070398E-01 a      2089     1     3     2    14
 -1.7310230448722114E-01 a      2090     1     3     2    15
 -1.8107829199602860E-01 a      2091     1     3     2    16
 -1.1960655645366542E-02 a      2092     1     3     2    17
 -3.5071559775763850E-01 a      2093     1     3     2    18
 -1.1299879846134314E-02 a      2094     1     3     2    19
 -1.0352115615160450E-01 a      2095     1     3     2    20
  5.0273814527305649E-01 a      2096     1     3     2    21
  3.9695056113196914E-01 a      2097     1     3     2    22
  4.7464039829927313E-01 a      2098     1     3     2    23
 -4.4084362629220009E-01 a      2099     1     3     2    24
 -4.5899189832617204E-01 a      2100     1     3     2    25
  1.5451119788363337E-03 a      2101     1     4     2     1
 -3.1420806231879062E-01 a      2102     1     4     2     2
  4.6273613935001473E-01 a      2103     1     4     2     3
  5.0834595606209609E-01 a      2104     1     4     2     4
  1.0485206900293335E-02 a      2105     1     4     2     5
  3.2967169120775869E-01 a      2106     1     4     2     6
 -5.5502976253395397E-01 a      2107     1     4     2     7
  6.2598706733346454E-01 a      2108     1     4     2     8
 -1.5610349383784647E-01 a      2109     1     4     2     9
 -1.4691955947853261E-02 a      2110     1     4     2    10
  3.1305316624845858E-01 a      2111     1     4     2    11
  2.3039681139605622E-01 a      2112     1     4     2    12
 -2.9752033822690455E-01 a      2113     1     4     2    13
 -7.3159709521128446E-01 a      2114     1     4     2    14
 -2.3180819332414240E-01 a      2115     1     4     2    15
 -5.1081146338681944E-02 a      2116     1     4     2    16
 -2.3708198492729260E-01 a      2117     1     4     2    17
 -1.6132013995570629E-01 a      2118     1     4     2    18
 -4.0923105399824772E-01 a      2119     1     4     2    19
 -1.6907580380488829E-01 a      2120     1     4     2    20
 -1.8380342912103292E-01 a      2121     1     4     2    21
 -2.8382975810658440E-01 a      2122     1     4     2    22
 -1.3179482043430224E-01 a      2123     1     4     2    23
  2.4343433254268657E-01 a      2124     1     4     2    24
  4.9239435706333506E-01 a      2125     1     4     2    25
 -2.2785959294232550E-01 a      2126     1     5     2     1
  1.6909296140674460E-01 a      2127     1     5     2     2
  1.9068209155306182E-01 a      2128     1     5     2     3
  1.2211538678245815E-01 a      2129     1     5     2     4
 -1.9563831879545351E-01 a      2130     1     5     2     5
  2.9702077996934600E-01 a      2131     1     5     2     6
 -6.5530743874237474E-01 a      2132     1     5     2     7
 -4.5551873699741180E-01 a      2133     1     5     2     8
  4.3457251428203708E-01 a      2134     1     5     2     9
 -7.0433919996989461E-02 a      2135     1     5     2    10
  9.3448358675151499E-02 a      2136     1     5     2    11
 -1.1445351244904595E-03 a      2137     1     5     2    12
 -6.2912645059381245E-01 a      2138     1     5     2    13
  9.8010678406020790E-02 a      2139     1     5     2    14
 -3.8280008949627414E-01 a      2140     1     5     2    15
 -2.6188607684751092E-01 a      2141     1     5     2    16
 -5.0305356951207236E-01 a      2142     1     5     2    17
  8.7294938288962176E-02 a      2143     1     5     2    18
 -2.3795607937441138E-01 a      2144     1     5     2    19
 -4.3136963604126166E-01 a      2145     1     5     2    20
  4.5038577284380175E-02 a      2146     1     5     2    21
  3.3277806984582226E-01 a      2147     1     5     2    22
  7.8342667982886960E-01 a      2148     1     5     2    23
 -1.8626719025271476E-02 a      2149     1     5     2    24
 -4.4514573678275243E-01 a      2150     1     5     2    25
 -2.1861924305980520E-03 a      2151     1     6     2     1
 -6.4575612904183441E-02 a      2152     1     6     2     2
  1.8843869281326622E-01 a      2153     1     6     2     3
  1.0632792438663874E-01 a      2154     1     6     2     4
  3.2854316855226090E-01 a      2155     1     6     2     5
  2.1885181653331900E-01 a      2156     1     6     2     6
 -5.3329879603592756E-01 a      2157     1     6     2     7
  8.0487844672528147E-02 a      2158     1     6     2     8
 -1.4801406897038261E-01 a      2159     1     6     2     9
  1.9301087988048202E-01 a      2160     1     6     2    10
  5.1256254560780229E-02 a      2161     1     6     2    11
 -1.6556227754945430E-01 a      2162     1     6     2    12
  3.6607573639487750E-01 a      2163     1     6     2    13
  2.6267559662772455E-01 a      2164     1     6     2    14
 -2.4652421141474748E-01 a      2165     1     6     2    15
 -5.8015832016392399E-01 a      2166     1     6     2    16
 -2.3633992532944589E-01 a      2167     1     6     2    17
  2.3664228033706339E-01 a      2168     1     6     2    18
  2.3179624307802990E-01 a      2169     1     6     2    19
  3.6421344471597816E-01 a      2170     1     6     2    20
  4.4637574554438647E-01 a      2171     1     6     2    21
  3.2613335682118377E-01 a      2172     1     6     2    22
  1.1981383285493097E-01 a      2173     1     6     2    23
 -4.1690088889028348E-01 a      2174     1     6     2    24
  3.3129098025050224E-01 a      2175     1     6     2    25
  3.2120287797803088E-01 a      2176     1     7     2     1
  1.4827608989677921E-01 a      2177     1     7     2     2
  5.6525377753398598E-01 a      2178     1     7     2     3
 -4.6399160584759658E-01 a      2179     1     7     2     4
  3.9574330960846171E-01 a      2180     1     7     2     5
  3.1514183135787804E-01 a      2181     1     7     2     6
 -2.0450410672550497E-02 a      2182     1     7     2     7
  4.5843232120361177E-02 a      2183     1     7     2     8
 -6.6018394459900842E-01 a      2184     1     7     2     9
  5.3609324001256820E-01 a      2185     1     7     2    10
 -1.9174045824963468E-01 a      2186     1     7     2    11
 -5.9474650311924904E-01 a      2187     1     7     2    12
 -1.4296072530744960E-01 a      2188     1     7     2    13
  8.0541139082862478E-02 a      2189     1     7     2    14
 -7.3555013076989328E-01 a      2190     1     7     2    15
 -2.9152933375745904E-01 a      2191     1     7     2    16
  2.5954667718593627E-01 a      2192     1     7     2    17
  8.4342870167541370E-02 a      2193     1     7     2    18
  1.1485046955119370E-01 a      2194     1     7     2    19
 -5.7765146161610459E-01 a      2195     1     7     2    20
  5.3940597216992536E-01 a      2196     1     7     2    21
 -1.8223207101564515E-02 a      2197     1     7     2    22
 -2.1412093450234277E-02 a      2198     1     7     2    23
 -4.0637909731973915E-01 a      2199     1     7     2    24
 -2.3207968307703319E-01 a      2200     1     7     2    25
 -2.6969138675297150E-01 a      2201     1     8     2     1
 -2.9420985934546780E-02 a      2202     1     8     2     2
  2.3860167800836674E-01 a      2203     1     8     2     3
  2.6013481353309764E-01 a      2204     1     8     2     4
 -5.0415324223300928E-01 a      2205     1     8     2     5
  1.1438105062053662E-01 a      2206     1     8     2     6
 -1.5124996488569650E-01 a      2207     1     8     2     7
 -1.8830495627178079E-01 a      2208     1     8     2     8
  7.0288276924627031E-03 a      2209     1     8     2     9
  3.5379871119333872E-01 a      2210     1     8     2    10
 -5.3496545148816033E-01 a      2211     1     8     2    11
 -5.8725335686471458E-01 a      2212     1     8     2    12
 -1.3885525205367752E-01 a      2213     1     8     2    13
 -2.8955411876464826E-01 a      2214     1     8     2    14
  2.3581034506014503E-01 a      2215     1     8     2    15
 -4.8073194569421612E-01 a      2216     1     8     2    16
  1.2095224939654975E-01 a      2217     1     8     2    17
  3.2868156783553959E-01 a      2218     1     8     2    18
 -4.4812010856915863E-01 a      2219     1     8     2    19
  8.8274774544888246E-02 a      2220     1     8     2    20
  2.4170685330207381E-01 a      2221     1     8     2    21
  4.4366360000538657E-01 a      2222     1     8     2    22
 -5.0980127039572365E-01 a      2223     1     8     2    23
 -5.6768912633698787E-01 a      2224     1     8     2    24
  1.3842031464937976E-01 a      2225     1     8     2    25
  2.1530921761494809E-01 a      2226     1     9     2     1
 -3.6934757912882388E-01 a      2227     1     9     2     2
  6.0599118401701652E-02 a      2228     1     9     2     3
  2.1089755914032421E-01 a      2229     1     9     2     4
  5.6835930428049941E-01 a      2230     1     9     2     5
 -1.2722380737566699E-02 a      2231     1     9     2     6
  4.3581943088824876E-01 a      2232     1     9     2     7
  6.7649074574021834E-02 a      2233     1     9     2     8
 -2.4854838302981541E-01 a      2234     1     9     2     9
 -1.7355396306309309E-01 a      2235     1     9     2    10
 -4.1043671130718740E-01 a      2236     1     9     2    11
 -2.6648537385949256E-01 a      2237     1     9     2    12
 -3.2162047469087124E-01 a      2238     1     9     2    13
  8.3897030745029466E-01 a      2239     1     9     2    14
  3.5070580906292803E-01 a      2240     1     9     2    15
  1.8087316250215676E-01 a      2241     1     9     2    16
  3.2181550773448087E-01 a      2242     1     9     2    17
  3.3478500383155479E-01 a      2243     1     9     2    18
 -3.5360307987020878E-01 a      2244     1     9     2    19
 -1.0000386231788454E-01 a      2245     1     9     2    20
 -3.8209725401043737E-01 a      2246     1     9     2    21
 -4.7409329864210659E-01 a      2247     1     9     2    22
  4.9275139027332893E-01 a      2248     1     9     2    23
  2.9228916911251301E-01 a      2249     1     9     2    24
 -1.5003569918298543E-01 a      2250     1     9     2    25
  2.7097797329823453E-01 a      2251     1    10     2     1
  5.1827359969418507E-02 a      2252     1    10     2     2
  1.9264064183498167E-01 a      2253     1    10     2     3
  3.6470309218730385E-01 a      2254     1    10     2     4
  1.5411415208660875E-01 a      2255     1    10     2     5
  5.0642923837839815E-01 a      2256     1    10     2     6
 -2.4232733360039249E-01 a      2257     1    10     2     7
 -3.5323338258354309E-01 a      2258     1    10     2     8
 -5.6524333326693610E-01 a      2259     1    10     2     9
 -5.2780068697431154E-02 a      2260     1    10     2    10
 -2.6606542011871465E-01 a      2261     1    10     2    11
 -3.6371516819978011E-01 a      2262     1    10     2    12
 -2.0899943628615927E-01 a      2263     1    10     2    13
  8.5731930147478125E-02 a      2264     1    10     2    14
 -3.7725261119775999E-01 a      2265     1    10     2    15
 -9.9836498306224930E-02 a      2266     1    10     2    16
  2.8958841512212830E-01 a      2267     1    10     2    17
  4.9303280945818445E-01 a      2268     1    10     2    18
 -1.5119857056930064E-01 a      2269     1    10     2    19
  3.3233222451281609E-02 a      2270     1    10     2    20
 -1.8787110104181740E-01 a      2271     1    10     2    21
  2.7100341460955252E-01 a      2272     1    10     2    22
 -4.0571167944516662E-01 a      2273     1    10     2    23
  3.9372081833503786E-01 a      2274     1    10     2    24
  1.7666389772198252E-01 a      2275     1    10     2    25
 -4.8523642737756473E-01 a      2276     1    11     2     1
  2.0995355939259622E-01 a      2277     1    11     2     2
 -3.4787764247401165E-01 a      2278     1    11     2     3
  2.5805733742706127E-01 a      2279     1    11     2     4
  2.9715692718843884E-01 a      2280     1    11     2     5
 -3.3992442786567745E-01 a      2281     1    11     2     6
 -4.5754069137680675E-01 a      2282     1    11     2     7
 -2.0033119322873394E-01 a      2283     1    11     2     8
 -7.8729771511271440E-01 a      2284     1    11     2     9
  5.0754668625890231E-01 a      2285     1    11     2    10
  3.6121625903782406E-01 a      2286     1    11     2    11
  5.9501674467858856E-01 a      2287     1    11     2    12
  1.2729298182558049E-01 a      2288     1    11     2    13
 -1.1714275873329615E-01 a      2289     1    11     2    14
 -1.4024890736342191E-01 a      2290     1    11     2    15
 -1.0471615690421857E-01 a      2291     1    11     2    16
 -3.3013007415352080E-01 a      2292     1    11     2    17
  8.4046218752299229E-02 a      2293     1    11     2    18
  2.8458442965223985E-01 a      2294     1    11     2    19
 -1.0001544716354495E-01 a      2295     1    11     2    20
 -8.1769435936085974E-02 a      2296     1    11     2    21
 -4.8379255472600902E-01 a      2297     1    11     2    22
 -4.1468861707826510E-01 a      2298     1    11     2    23
 -3.4841103965776088E-01 a      2299     1    11     2    24
  2.5996127894950422E-01 a      2300     1    11     2    25
  3.5373313569262471E-01 a      2301     1    12     2     1
  3.4102946688562848E-02 a      2302     1    12     2     2
  5.4428693206709255E-01 a      2303     1    12     2     3
  2.9064966795646179E-02 a      2304     1    12     2     4
 -5.0083632962945368E-01 a      2305     1    12     2     5
  3.2574787253785886E-01 a      2306     1    12     2     6
  2.8986082710569655E-01 a      2307     1    12     2     7
 -2.2713352928655484E-01 a      2308     1    12     2     8
  3.5355693013070365E-02 a      2309     1    12     2     9
  1.3352710784366040E-01 a      2310     1    12     2    10
 -1.2616360083806358E-01 a      2311     1    12     2    11
  3.2821225593490044E-01 a      2312     1    12     2    12
 -1.0702927433653843E-01 a      2313     1    12     2    13
 -2.9757591090367283E-02 a      2314     1    12     2    14
 -4.0286646373283108E-01 a      2315     1    12     2    15
  2.2657954858921156E-01 a      2316     1    12     2    16
 -3.5802147709486441E-02 a      2317     1    12     2    17
  5.1664982935023848E-02 a      2318     1    12     2    18
  2.4115760721408408E-01 a      2319     1    12     2    19
 -3.3859917931705785E-01 a      2320     1    12     2    20
 -9.5035743048291474E-02 a      2321     1    12     2    21
  3.4504647510409675E-01 a      2322     1    12     2    22
 -1.0091528060943596E-01 a      2323     1    12     2    23
  2.2253926210909575E-01 a      2324     1    12     2    24
 -9.5653108997635530E-02 a      2325     1    12     2    25
 -1.8277348721423589E-01 a      2326     1    13     2     1
 -3.6580233885608499E-01 a      2327     1    13     2     2
 -1.2227045592085292E-01 a      2328     1    13     2     3
 -3.8166218541252706E-01 a      2329     1    13     2     4
 -3.1432113573127246E-01 a      2330     1    13     2     5
 -1.4258326096784828E-02 a      2331     1    13     2     6
  3.4454253624558467E-01 a      2332     1    13     2     7
 -4.1234862132897177E-01 a      2333     1    13     2     8
 -4.4954026513809797E-01 a      2334     1    13     2     9
 -5.1731276496858369E-01 a      2335     1    13     2    10
  3.4581240843741301E-01 a      2336     1    13     2    11
 -1.5593768944008726E-01 a      2337     1    13     2    12
 -9.1037889408932565E-02 a      2338     1    13     2    13
 -2.0579017226754284E-01 a      2339     1    13     2    14
  2.1935652143809867E-01 a      2340     1    13     2    15
 -3.0357143835073513E-01 a      2341     1    13     2    16
 -6.5384524966572721E-01 a      2342     1    13     2    17
 -5.8190569460403907E-01 a      2343     1    13     2    18
 -2.2444975422966140E-02 a      2344     1    13     2    19
 -3.3697364278467162E-01 a      2345     1    13     2    20
  6.2326023112158424E-01 a      2346     1    13     2    21
 -5.9990271814821017E-01 a      2347     1    13     2    22
 -3.4656465389493385E-01 a      2348     1    13     2    23
 -3.7986900646945537E-01 a      2349     1    13     2    24
 -5.2234502439602770E-01 a      2350     1    13     2    25
 -2.0054379792722854E-01 a      2351     1    14     2     1
 -2.6709385887084151E-02 a      2352     1    14     2     2
  6.6831739653417022E-01 a      2353     1    14     2     3
  4.1156481420244900E-01 a      2354     1    14     2     4
 -1.7738041990794318E-01 a      2355     1    14     2     5
 -5.7472511668136406E-01 a      2356     1    14     2     6
  5.1480613469662623E-02 a      2357     1    14     2     7
  1.0991122912585026E-01 a      2358     1    14     2     8
  1.6442576495796696E-01 a      2359     1    14     2     9
 -1.2511263310906728E-01 a      2360     1    14     2    10
  6.6176986941947097E-02 a      2361     1    14     2    11
  4.3729561734707045E-01 a      2362     1    14     2    12
  8.2371876922206544E-02 a      2363     1    14     2    13
 -6.6126750082636698E-01 a      2364     1    14     2    14
  3.8440430509739482E-01 a      2365     1    14     2    15
  1.9508168439366189E-01 a      2366     1    14     2    16
  5.5919132697011577E-02 a      2367     1    14     2    17
  5.4955286528754399E-01 a      2368     1    14     2    18
 -6.4422391641179266E-01 a      2369     1    14     2    19
  4.3220848808503570E-01 a      2370     1    14     2    20
 -6.3448571799010856E-01 a      2371     1    14     2    21
 -2.7578483652350055E-01 a      2372     1    14     2    22
 -1.1613742086900929E-01 a      2373     1    14     2    23
  3.2627163993528302E-01 a      2374     1    14     2    24
  4.7147372557386580E-01 a      2375     1    14     2    25
 -3.8952455384180307E-01 a      2376     1    15     2     1
 -4.8382102482921729E-01 a      2377     1    15     2     2
 -3.1914590340276372E-01 a      2378     1    15     2     3
  4.5349771714589548E-01 a      2379     1    15     2     4
  8.6474214335679131E-02 a      2380     1    15     2     5
  5.5720694752076638E-01 a      2381     1    15     2     6
  4.0377817532982263E-01 a      2382     1    15     2     7
 -2.2547969749106350E-01 a      2383     1    15     2     8
 -7.6813848113472472E-02 a      2384     1    15     2     9
 -5.1629963517547683E-01 a      2385     1    15     2    10
 -6.7697155598768466E-01 a      2386     1    15     2    11
 -5.6073945502647840E-02 a      2387     1    15     2    12
 -1.0539961617243268E-01 a      2388     1    15     2    13
 -6.6472994834110510E-02 a      2389     1    15     2    14
 -1.2529066368093267E-01 a      2390     1    15     2    15
 -1.4759518785993189E-01 a      2391     1    15     2    16
 -3.2630033472641429E-01 a      2392     1    15     2    17
  5.2476213429525564E-01 a      2393     1    15     2    18
  7.1093470434445771E-01 a      2394     1    15     2    19
  9.4229981833731560E-02 a      2395     1    15     2    20
 -7.3335692574078820E-02 a      2396     1    15     2    21
 -3.8277252601555328E-01 a      2397     1    15     2    22
  5.5113496084541441E-02 a      2398     1    15     2    23
  2.6348815865796277E-01 a      2399     1    15     2    24
 -4.2426514559841633E-01 a      2400     1    15     2    25
  4.6102980010815303E-01 a      2401     1    16     2     1
 -9.0562645903467548E-02 a      2402     1    16     2     2
  4.9186669842620440E-01 a      2403     1    16     2     3
 -1.2608302832676005E-01 a      2404     1    16     2     4
 -2.2703435328291149E-01 a      2405     1    16     2     5
  1.3311840135074826E-01 a      2406     1    16     2     6
 -1.9876477422495042E-01 a      2407     1    16     2     7
  2.9393389663674684E-02 a      2408     1    16     2     8
  4.5731200720229070E-01 a      2409     1    16     2     9
  4.4544162436824541E-01 a      2410     1    16     2    10
  2.4787142089978031E-01 a      2411     1    16     2    11
 -5.0928733049504715E-01 a      2412     1    16     2    12
  3.3968626132609947E-01 a      2413     1    16     2    13
 -1.8799847897228949E-02 a      2414     1    16     2    14
 -8.1397522733426805E-02 a      2415     1    16     2    15
 -5.2229856618194126E-01 a      2416     1    16     2    16
 -1.4227546088007198E-01 a      2417     1    16     2    17
 -4.6164070732154415E-02 a      2418     1    16     2    18
  6.1448924149394513E-02 a      2419     1    16     2    19
 -2.7776341344169497E-01 a      2420     1    16     2    20
  4.4077868314881957E-01 a      2421     1    16     2    21
 -5.9860502902245183E-01 a      2422     1    16     2    22
 -5.7366903224604682E-01 a      2423     1    16     2    23
 -3.3926828046567847E-01 a      2424     1    16     2    24
 -2.8601135125040193E-02 a      2425     1    16     2    25
  3.0893466871694482E-02 a      2426     1    17     2     1
 -9.1522029522369611E-02 a      2427     1    17     2     2
  4.4513289544430135E-01 a      2428     1    17     2     3
 -2.7533303990740698E-01 a      2429     1    17     2     4
 -1.2154243138013077E-01 a      2430     1    17     2     5
  6.1220606944004519E-01 a      2431     1    17     2     6
  3.1635531459120271E-02 a      2432     1    17     2     7
  1.8057303654102880E-01 a      2433     1    17     2     8
 -4.9526648805622686E-02 a      2434     1    17     2     9
  9.6007140740486958E-03 a      2435     1    17     2    10
  1.3622166907261435E-01 a      2436     1    17     2    11
 -2.9526275475251529E-01 a      2437     1    17     2    12
 -1.6418024743152596E-01 a      2438     1    17     2    13
 -2.6912301206738420E-01 a      2439     1    17     2    14
  1.5236785619503465E-01 a      2440     1    17     2    15
 -3.0257312290446914E-01 a      2441     1    17     2    16
 -2.9945037812861602E-01 a      2442     1    17     2    17
  3.5154433456247053E-01 a      2443     1    17     2    18
  3.6056874404442302E-01 a      2444     1    17     2    19
 -4.2605686682759702E-01 a      2445     1    17     2    20
 -4.1094508229414761E-01 a      2446     1    17     2    21
 -4.8537670701840507E-01 a      2447     1    17     2    22
 -3.9617385496292629E-01 a      2448     1    17     2    23
  2.9057353869866820E-01 a      2449     1    17     2    24
 -2.6509000690789325E-01 a      2450     1    17     2    25
 -1.2480913485029223E-02 a      2451     1    18     2     1
 -1.1640961218002531E-01 a      2452     1    18     2     2
 -7.4349526012038508E-02 a      2453     1    18     2     3
  3.9556683774066476E-01 a      2454     1    18     2     4
 -3.7617363147834226E-01 a      2455     1    18     2     5
 -2.0088841742630090E-01 a      2456     1    18     2     6
  1.4829119298503821E-01 a      2457     1    18     2     7
 -7.9352319675681210E-02 a      2458     1    18     2     8
 -6.3212149416044361E-01 a      2459     1    18     2     9
 -1.4667677938436444E-01 a      2460     1    18     2    10
  1.0205687219318708E-01 a      2461     1    18     2    11
 -4.0124299263582984E-02 a      2462     1    18     2    12
 -4.3023479425009531E-01 a      2463     1    18     2    13
 -1.6149287965301895E-01 a      2464     1    18     2    14
  2.8832878335742695E-01 a      2465     1    18     2    15
  5.2211916915767487E-01 a      2466     1    18     2    16
  2.1058994013810315E-02 a      2467     1    18     2    17
  1.2418185865854216E-01 a      2468     1    18     2    18
 -2.1965435950408649E-01 a      2469     1    18     2    19
 -3.9719070546202545E-01 a      2470     1    18     2    20
 -7.0911236446265138E-02 a      2471     1    18     2    21
  3.9666955591634667E-01 a      2472     1    18     2    22
 -1.3595396450189640E-01 a      2473     1    18     2    23
 -4.0216286241944160E-01 a      2474     1    18     2    24
 -1.2407307502904005E-01 a      2475     1    18     2    25
  2.3974808038661741E-01 a      2476     1    19     2     1
 -1.8032551555563761E-01 a      2477     1    19     2     2
  7.3628909021030842E-01 a      2478     1    19     2     3
 -2.6119549767211658E-01 a      2479     1    19     2     4
 -1.9296192443085528E-01 a      2480     1    19     2     5
 -3.7152535875317533E-01 a      2481     1    19     2     6
 -4.3771200411454336E-01 a      2482     1    19     2     7
  2.6349599131514378E-01 a      2483     1    19     2     8
  1.7651788646549000E-02 a      2484     1    19     2     9
 -2.7953957927188644E-01 a      2485     1    19     2    10
  4.1797705460022327E-01 a      2486     1    19     2    11
 -4.1976504128551700E-01 a      2487     1    19     2    12
 -5.7511132556232825E-01 a      2488     1    19     2    13
 -3.5049548110672768E-01 a      2489     1    19     2    14
 -6.8413940393902717E-01 a      2490     1    19     2    15
  2.7744375026557805E-01 a      2491     1    19     2    16
 -2.1920602833255375E-02 a      2492     1    19     2    17
 -2.1629855495642661E-01 a      2493     1    19     2    18
 -2.2919783189660209E-01 a      2494     1    19     2    19
 -3.2996371990824142E-01 a      2495     1    19     2    20
  5.1086144194123141E-02 a      2496     1    19     2    21
 -4.8943150879802733E-01 a      2497     1    19     2    22
  4.0820796519909386E-01 a      2498     1    19     2    23
  1.4655438509846355E-01 a      2499     1    19     2    24
  2.7885264755903361E-01 a      2500     1    19     2    25
 -5.3243675394062673E-01 a      2501     1    20     2     1
  3.4020912320963886E-01 a      2502     1    20     2     2
  1.0461883160099912E-01 a      2503     1    20     2     3
 -3.0805012135540888E-01 a      2504     1    20     2     4
 -1.4127835486231380E-01 a      2505     1    20     2     5
 -4.8169381590159399E-01 a      2506     1    20     2     6
 -5.9661033726447243E-01 a      2507     1    20     2     7
 -7.3843513452929430E-02 a      2508     1    20     2     8
 -5.1189808007482307E-01 a      2509     1    20     2     9
  6.4201878061645634E-01 a      2510     1    20     2    10
  2.3086908192571526E-01 a      2511     1    20     2    11
  3.9512267872126400E-01 a      2512     1    20     2    12
 -2.6987192817755845E-01 a      2513     1    20     2    13
  3.9194532485734090E-01 a      2514     1    20     2    14
  1.2354718896986711E-01 a      2515     1    20     2    15
  6.7907920698601387E-01 a      2516     1    20     2    16
  1.4063873307304814E-01 a      2517     1    20     2    17
  2.9026497065124918E-02 a      2518     1    20     2    18
 -1.7822510271115174E-01 a      2519     1    20     2    19
 -2.0007842147275265E-01 a      2520     1    20     2    20
 -2.9656888803000026E-01 a      2521     1    20     2    21
 -3.3655228810244209E-01 a      2522     1    20     2    22
 -4.1425867311697467E-01 a      2523     1    20     2    23
 -8.1235457773819172E-02 a      2524     1    20     2    24
 -3.7114034364137655E-01 a      2525     1    20     2    25
 -2.2836157425499934E-01 a      2526     1    21     2     1
  4.7588331442299286E-01 a      2527     1    21     2     2
  2.6418664334008857E-01 a      2528     1    21     2     3
  7.8159295135473011E-02 a      2529     1    21     2     4
 -3.8552925024826323E-02 a      2530     1    21     2     5
  1.3268858184475799E-01 a      2531     1    21     2     6
 -9.3670570179363519E-02 a      2532     1    21     2     7
  3.3477730763226610E-01 a      2533     1    21     2     8
 -1.1472802407638512E-01 a      2534     1    21     2     9
 -7.3739794163690675E-01 a      2535     1    21     2    10
 -1.7411968192879977E-03 a      2536     1    21     2    11
  1.5077647578514314E-02 a      2537     1    21     2    12
  7.1049759226369313E-01 a      2538     1    21     2    13
  1.6442765767878714E-01 a      2539     1    21     2    14
 -1.1913129239305116E-01 a      2540     1    21     2    15
  1.3586201487240573E-01 a      2541     1    21     2    16
 -3.6871295184122993E-01 a      2542     1    21     2    17
 -5.6301106601116857E-01 a      2543     1    21     2    18
  3.9890224571929633E-01 a      2544     1    21     2    19
 -5.7162205320271187E-01 a      2545     1    21     2    20
 -3.0301383074639426E-01 a      2546     1    21     2    21
 -4.2523874220583652E-02 a      2547     1    21     2    22
 -5.0903433310759205E-01 a      2548     1    21     2    23
 -2.5799702161567604E-02 a      2549     1    21     2    24
  2.1936812913164472E-01 a      2550     1    21     2    25
  1.9562910980820067E-01 a      2551     1    22     2     1
 -2.2192028272894029E-01 a      2552     1    22     2     2
 -6.5283488522545438E-02 a      2553     1    22     2     3
 -4.0136093440431098E-01 a      2554     1    22     2     4
  4.3754206933258871E-01 a      2555     1    22     2     5
 -5.8925450849212835E-01 a      2556     1    22     2     6
 -1.4808641162023156E-01 a      2557     1    22     2     7
 -1.8453365661994833E-01 a      2558     1    22     2     8
 -7.8762158174041891E-02 a      2559     1    22     2     9
  3.3866648305038688E-01 a      2560     1    22     2    10
  3.6391172763881835E-01 a      2561     1    22     2    11
 -2.7895870093966552E-01 a      2562     1    22     2    12
  7.0276895164895270E-01 a      2563     1    22     2    13
 -3.6047797767790429E-01 a      2564     1    22     2    14
  7.4740822466713697E-01 a      2565     1    22     2    15
 -2.3216763243429175E-01 a      2566     1    22     2    16
 -1.4637439216837178E-01 a      2567     1    22     2    17
  5.6392487668699387E-01 a      2568     1    22     2    18
 -1.5585730438224946E-01 a      2569     1    22     2    19
 -1.5958255633247109E-01 a      2570     1    22     2    20
 -1.9383539953419365E-01 a      2571     1    22     2    21
 -1.0157401585434510E-02 a      2572     1    22     2    22
  2.6222909263531813E-01 a      2573     1    22     2    23
  2.0633917475909988E-01 a      2574     1    22     2    24
  4.5991463050758113E-01 a      2575     1    22     2    25
 -3.9099600228700943E-01 a      2576     1    23     2     1
  2.1956429676108016E-02 a      2577     1    23     2     2
 -4.2022156213365630E-01 a      2578     1    23     2     3
 -5.3867634682758947E-01 a      2579     1    23     2     4
 -3.4394332278556716E-01 a      2580     1    23     2     5
  5.4514386789535567E-02 a      2581     1    23     2     6
  7.5193649061803536E-02 a      2582     1    23     2     7
 -5.3931393313057197E-01 a      2583     1    23     2     8
 -2.8958727573663112E-01 a      2584     1    23     2     9
  2.0384999812735452E-01 a      2585     1    23     2    10
  3.1693900012568677E-01 a      2586     1    23     2    11
  2.6256061947427928E-01 a      2587     1    23     2    12
  3.1909750536208403E-01 a      2588     1    23     2    13
  4.0548992279526613E-01 a      2589     1    23     2    14
 -1.9348825860500704E-01 a      2590     1    23     2    15
 -9.1913772898828908E-03 a      2591     1    23     2    16
  2.1522183679901480E-01 a      2592     1    23     2    17
 -5.2313540376107492E-01 a      2593     1    23     2    18
 -3.4082884452679330E-01 a      2594     1    23     2    19
 -1.5080714895486169E-01 a      2595     1    23     2    20
 -2.7908266434853823E-01 a      2596     1    23     2    21
 -2.8774163701605938E-02 a      2597     1    23     2    22
  3.4150770998258811E-01 a      2598     1    23     2    23
  1.5376769134998086E-01 a      2599     1    23     2    24
 -4.2291885575712412E-01 a      2600     1    23     2    25
  4.9987964120812506E-01 a      2601     1    24     2     1
