################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2240408384946370E-01 a      1067     0    43     1    17
 -3.8493087556392143E-02 a      1068     0    43     1    18
  3.2028108579614696E-02 a      1069     0    43     1    19
 -1.7060327365088798E-01 a      1070     0    43     1    20
 -1.8252707238846586E-01 a      1071     0    43     1    21
 -5.2053377674130950E-02 a      1072     0    43     1    22
  3.3134583987238136E-01 a      1073     0    43     1    23
 -8.8684355212713048E-02 a      1074     0    43     1    24
  3.7941647390585448E-02 a      1075     0    43     1    25
 -9.3006704714001173E-02 a      1076     0    44     1     1
  2.4664967481533344E-02 a      1077     0    44     1     2
 -2.3068194063063624E-01 a      1078     0    44     1     3
  9.6491457145300288E-02 a      1079     0    44     1     4
 -1.8526047609463103E-01 a      1080     0    44     1     5
 -9.7801074456137782E-03 a      1081     0    44     1     6
  2.8791352089859810E-02 a      1082     0    44     1     7
  4.6591157182596675E-02 a      1083     0    44     1     8
  1.3588042715589063E-01 a      1084     0    44     1     9
  3.5134467782840240E-01 a      1085     0    44     1    10
  4.2647598951609807E-02 a      1086     0    44     1    11
 -2.0196876672923045E-01 a      1087     0    44     1    12
  8.7857012673811088E-02 a      1088     0    44     1    13
  1.6717945045589500E-01 a      1089     0    44     1    14
 -6.0938815819140610E-02 a      1090     0    44     1    15
  8.3825606148164811E-02 a      1091     0    44     1    16
 -1.2880334315121814E-01 a      1092     0    44     1    17
 -4.8525791678917546E-02 a      1093     0    44     1    18
 -7.4085662751578199E-02 a      1094     0    44     1    19
 -1.3450997679383321E-03 a      1095     0    44     1    20
  1.0209370248683691E-02 a      1096     0    44     1    21
  1.1916260008141032E-01 a      1097     0    44     1    22
 -7.0452905321781709E-02 a      1098     0    44     1    23
 -2.9335451399703733E-01 a      1099     0    44     1    24
  4.9948446649575935E-02 a      1100     0    44     1    25
 -3.6837133826823526E-01 a      1101     0    45     1     1
 -2.1101074649185853E-01 a      1102     0    45     1     2
  2.8655799578893854E-01 a      1103     0    45     1     3
  3.3299086058076383E-01 a      1104     0    45     1     4
  1.3004871353229844E-01 a      1105     0    45     1     5
  4.7981224721724708E-01 a      1106     0    45     1     6
 -1.1249089504158849E-02 a      1107     0    45     1     7
  1.3207534097111975E-02 a      1108     0    45     1     8
 -4.3510842106512915E-01 a      1109     0    45     1     9
 -1.1682441746135803E-01 a      1110     0    45     1    10
 -1.8905068620523387E-03 a      1111     0    45     1    11
 -1.5833523283005563E-01 a      1112     0    45     1    12
 -8.3177070886663193E-02 a      1113     0    45     1    13
 -3.2044790292533204E-01 a      1114     0    45     1    14
 -3.8139019727404316E-01 a      1115     0    45     1    15
 -2.7783960945694836E-01 a      1116     0    45     1    16
 -6.2764632970745540E-02 a      1117     0    45     1    17
  1.9436599568641247E-01 a      1118     0    45     1    18
  3.5168920698763551E-01 a      1119     0    45     1    19
  2.1507040536970048E-01 a      1120     0    45     1    20
 -2.8977292341166266E-01 a      1121     0    45     1    21
  3.7347954265898743E-02 a      1122     0    45     1    22
 -1.9263935978766047E-01 a      1123     0    45     1    23
  5.5109691836556973E-01 a      1124     0    45     1    24
 -1.0579793579855010E-01 a      1125     0    45     1    25
  2.8257092597169554E-02 a      1126     0    46     1     1
  3.4255377515498744E-02 a      1127     0    46     1     2
 -9.9166470339052043E-02 a      1128     0    46     1     3
  1.8402580242001773E-01 a      1129     0    46     1     4
  5.2073651784224489E-02 a      1130     0    46     1     5
  5.2801147362085285E-02 a      1131     0    46     1     6
 -1.8349886765731682E-01 a      1132     0    46     1     7
  6.3417366966351613E-02 a      1133     0    46     1     8
 -1.4585580229385958E-01 a      1134     0    46     1     9
  3.7202396879293657E-02 a      1135     0    46     1    10
  1.4260852649464965E-02 a      1136     0    46     1    11
 -2.0245908631087300E-02 a      1137     0    46     1    12
 -5.4387974861727514E-02 a      1138     0    46     1    13
  2.5929882953303940E-01 a      1139     0    46     1    14
  3.5810641769633278E-01 a      1140     0    46     1    15
  1.5556792147399063E-02 a      1141     0    46     1    16
 -2.2012926806090646E-01 a      1142     0    46     1    17
 -4.9919783937221879E-02 a      1143     0    46     1    18
 -1.4319283744267175E-01 a      1144     0    46     1    19
  1.3595279356250375E-01 a      1145     0    46     1    20
  8.4076092116562987E-02 a      1146     0    46     1    21
 -2.1596082157873883E-02 a      1147     0    46     1    22
  1.7850206035847113E-01 a      1148     0    46     1    23
 -6.6658013688239051E-02 a      1149     0    46     1    24
 -2.1088659230197443E-01 a      1150     0    46     1    25
 -3.1129847418558920E-01 a      1151     0    47     1     1
 -2.4960253294184034E-01 a      1152     0    47     1     2
  1.4717921257379374E-01 a      1153     0    47     1     3
 -5.0120119077038949E-02 a      1154     0    47     1     4
 -7.7562679648789892E-02 a      1155     0    47     1     5
  1.9850257015164088E-01 a      1156     0    47     1     6
  6.9445873062228547E-02 a      1157     0    47     1     7
  2.0824313669629380E-02 a      1158     0    47     1     8
 -1.9279656847710006E-01 a      1159     0    47     1     9
 -9.0413500295659421E-02 a      1160     0    47     1    10
  1.2231676742460884E-01 a      1161     0    47     1    11
 -1.7489456578671136E-02 a      1162     0    47     1    12
 -1.0661620434661491E-01 a      1163     0    47     1    13
 -7.6060377409841701E-02 a      1164     0    47     1    14
 -2.9402372836876411E-02 a      1165     0    47     1    15
 -4.7936168308605191E-02 a      1166     0    47     1    16
 -1.6832741223267575E-01 a      1167     0    47     1    17
  9.2661223863135120E-02 a      1168     0    47     1    18
  3.0207723400934527E-01 a      1169     0    47     1    19
  5.0381918110598674E-02 a      1170     0    47     1    20
 -1.4000552864740368E-01 a      1171     0    47     1    21
  2.8214812947421196E-02 a      1172     0    47     1    22
  8.3721056750573120E-02 a      1173     0    47     1    23
  2.8116460934929244E-01 a      1174     0    47     1    24
 -1.1804550927333195E-01 a      1175     0    47     1    25
  5.1421719493960086E-02 a      1176     0    48     1     1
 -5.5789190412548761E-02 a      1177     0    48     1     2
 -2.1772952714996088E-02 a      1178     0    48     1     3
  9.7636005463532877E-02 a      1179     0    48     1     4
  2.2882931549743170E-02 a      1180     0    48     1     5
  1.3260467786312949E-01 a      1181     0    48     1     6
 -4.6703356479755626E-02 a      1182     0    48     1     7
  5.8654062098479093E-02 a      1183     0    48     1     8
  1.1837207155089943E-01 a      1184     0    48     1     9
  8.5612766235638973E-02 a      1185     0    48     1    10
 -4.4501340766766088E-02 a      1186     0    48     1    11
  2.1180845556407646E-02 a      1187     0    48     1    12
  4.5879224168919139E-02 a      1188     0    48     1    13
 -8.3173925434125620E-02 a      1189     0    48     1    14
  8.4171970453637557E-02 a      1190     0    48     1    15
  1.0375725866259639E-02 a      1191     0    48     1    16
 -3.2334909829291347E-03 a      1192     0    48     1    17
  6.9941521589677438E-02 a      1193     0    48     1    18
 -1.4292881317329099E-02 a      1194     0    48     1    19
  9.8499868973423915E-02 a      1195     0    48     1    20
 -1.9744078213249611E-02 a      1196     0    48     1    21
  3.6464258388453095E-02 a      1197     0    48     1    22
  4.4855932352793976E-02 a      1198     0    48     1    23
 -6.0483994025497569E-02 a      1199     0    48     1    24
 -2.2080879162346804E-02 a      1200     0    48     1    25
  1.3189845636749994E-01 a      1201     0    49     1     1
  6.1918176314464300E-02 a      1202     0    49     1     2
  1.0527268980434552E-01 a      1203     0    49     1     3
 -1.5391801890968601E-01 a      1204     0    49     1     4
 -4.5091276840318495E-02 a      1205     0    49     1     5
  6.5618335537536723E-02 a      1206     0    49     1     6
 -2.3849842554778660E-02 a      1207     0    49     1     7
  2.3720026227632630E-02 a      1208     0    49     1     8
 -1.0462543276152605E-01 a      1209     0    49     1     9
  5.3665703717515147E-02 a      1210     0    49     1    10
 -6.5853097960989065E-02 a      1211     0    49     1    11
 -2.0984123720978648E-04 a      1212     0    49     1    12
  1.0678748227179817E-01 a      1213     0    49     1    13
 -7.2697633456211700E-03 a      1214     0    49     1    14
 -6.9734361953937923E-02 a      1215     0    49     1    15
  2.0527617004550171E-02 a      1216     0    49     1    16
  1.3490630496980074E-01 a      1217     0    49     1    17
 -6.0793441622645432E-02 a      1218     0    49     1    18
  1.9511103857887074E-01 a      1219     0    49     1    19
 -3.5948213580292959E-02 a      1220     0    49     1    20
 -3.8375717587847414E-04 a      1221     0    49     1    21
  1.1623208422988081E-01 a      1222     0    49     1    22
  1.0670853147447278E-02 a      1223     0    49     1    23
 -4.1984899486649963E-02 a      1224     0    49     1    24
  4.8965554570025976E-03 a      1225     0    49     1    25
  2.2282591732107196E-01 a      1226     0    50     1     1
  2.0432044802556472E-03 a      1227     0    50     1     2
  9.7095767743744010E-02 a      1228     0    50     1     3
  1.4833936191798300E-01 a      1229     0    50     1     4
 -3.2419298989746666E-02 a      1230     0    50     1     5
  1.0769819237691486E-01 a      1231     0    50     1     6
  8.5339381114824614E-02 a      1232     0    50     1     7
  2.3592181095612014E-03 a      1233     0    50     1     8
  8.4987238210636223E-02 a      1234     0    50     1     9
 -2.1359306209723098E-02 a      1235     0    50     1    10
  2.2275664344689593E-02 a      1236     0    50     1    11
 -8.4424587339959375E-02 a      1237     0    50     1    12
  1.2276248095927330E-02 a      1238     0    50     1    13
  9.5560554936139172E-02 a      1239     0    50     1    14
 -6.0578017702368155E-02 a      1240     0    50     1    15
  2.7424734111743829E-02 a      1241     0    50     1    16
 -1.9226607574480417E-01 a      1242     0    50     1    17
 -1.8984222456544492E-02 a      1243     0    50     1    18
  1.6367981573901827E-01 a      1244     0    50     1    19
 -7.9144208520203221E-02 a      1245     0    50     1    20
  3.3895999444131429E-02 a      1246     0    50     1    21
 -2.6814664560114269E-02 a      1247     0    50     1    22
  1.5192395999480182E-01 a      1248     0    50     1    23
 -1.0245879292363051E-01 a      1249     0    50     1    24
 -1.1687829095044514E-01 a      1250     0    50     1    25
 -1.9723047728046716E-01 a      1251     0    51     1     1
  1.9221206734636499E-02 a      1252     0    51     1     2
 -2.8416444785898720E-01 a      1253     0    51     1     3
 -1.4197566408468207E-02 a      1254     0    51     1     4
  3.2812824535060812E-02 a      1255     0    51     1     5
 -4.6694337059704785E-02 a      1256     0    51     1     6
  1.0685401904978598E-01 a      1257     0    51     1     7
 -1.5003019457848085E-01 a      1258     0    51     1     8
  3.2568520090127528E-01 a      1259     0    51     1     9
  1.7790078081831640E-01 a      1260     0    51     1    10
 -2.2905636924801448E-01 a      1261     0    51     1    11
  2.0429460411364356E-01 a      1262     0    51     1    12
  4.5637747285297493E-02 a      1263     0    51     1    13
 -7.8944092768142779E-02 a      1264     0    51     1    14
  6.5869677159757584E-02 a      1265     0    51     1    15
  2.2918140353290367E-01 a      1266     0    51     1    16
 -2.0829985363145211E-02 a      1267     0    51     1    17
  2.6197747350467859E-01 a      1268     0    51     1    18
  5.0446297204909973E-01 a      1269     0    51     1    19
  1.2572909526631948E-01 a      1270     0    51     1    20
  1.5173016982783510E-01 a      1271     0    51     1    21
 -6.5193452586581801E-03 a      1272     0    51     1    22
  1.9545541849157286E-02 a      1273     0    51     1    23
  1.4660229919347664E-01 a      1274     0    51     1    24
  9.8902403381436979E-02 a      1275     0    51     1    25
  2.4691591811003519E-01 a      1276     0    52     1     1
  9.2213277669143293E-02 a      1277     0    52     1     2
  2.2067233158139307E-01 a      1278     0    52     1     3
 -1.9881125822467580E-01 a      1279     0    52     1     4
 -4.1097020541994350E-01 a      1280     0    52     1     5
  1.6939589152770490E-01 a      1281     0    52     1     6
 -2.2647921629904985E-01 a      1282     0    52     1     7
  6.2046576003309284E-01 a      1283     0    52     1     8
 -3.6152145033727212E-01 a      1284     0    52     1     9
 -8.5795832360045854E-01 a      1285     0    52     1    10
  2.4507085403157262E-02 a      1286     0    52     1    11
 -3.0925427032171193E-01 a      1287     0    52     1    12
  4.4525109851773520E-01 a      1288     0    52     1    13
 -4.2205623276681070E-01 a      1289     0    52     1    14
 -6.9772711093670770E-01 a      1290     0    52     1    15
 -1.2598809695550020E+00 a      1291     0    52     1    16
  2.6896909524360779E-01 a      1292     0    52     1    17
 -3.7746802127760143E-01 a      1293     0    52     1    18
 -3.7862651084705756E-01 a      1294     0    52     1    19
 -3.1639466485873985E-01 a      1295     0    52     1    20
 -3.0675625557301622E-01 a      1296     0    52     1    21
  5.5118715330399348E-01 a      1297     0    52     1    22
 -5.2251693605469551E-01 a      1298     0    52     1    23
 -4.5346011168955647E-01 a      1299     0    52     1    24
 -4.4470670848756527E-02 a      1300     0    52     1    25
 -2.7708058081731640E-02 a      1301     0    53     1     1
 -9.0804986338700891E-02 a      1302     0    53     1     2
 -1.5191200755070594E-01 a      1303     0    53     1     3
 -4.4415551899301124E-02 a      1304     0    53     1     4
  6.7664659628663429E-02 a      1305     0    53     1     5
 -1.0904971662263334E-01 a      1306     0    53     1     6
 -1.8294115075837636E-01 a      1307     0    53     1     7
 -2.1242866033257318E-01 a      1308     0    53     1     8
  2.7688798793273034E-01 a      1309     0    53     1     9
  5.9833982452146314E-02 a      1310     0    53     1    10
 -7.9343168460289215E-02 a      1311     0    53     1    11
  1.9226535730873043E-01 a      1312     0    53     1    12
 -1.0342779901641561E-01 a      1313     0    53     1    13
 -1.1023213638172560E-01 a      1314     0    53     1    14
 -5.1652701351695911E-02 a      1315     0    53     1    15
  2.3196276688799863E-01 a      1316     0    53     1    16
  3.6699923024364117E-02 a      1317     0    53     1    17
  7.3325125467888691E-02 a      1318     0    53     1    18
  2.0326973342671514E-02 a      1319     0    53     1    19
 -2.9591174545196917E-02 a      1320     0    53     1    20
  5.0421713465042518E-02 a      1321     0    53     1    21
  1.2237440553402734E-01 a      1322     0    53     1    22
 -9.8422439473777532E-02 a      1323     0    53     1    23
  1.5730429437587157E-01 a      1324     0    53     1    24
  1.1702212637135027E-01 a      1325     0    53     1    25
  1.3521375639953814E-01 a      1326     0    54     1     1
  5.5502660654256609E-02 a      1327     0    54     1     2
  1.7562002563884929E-01 a      1328     0    54     1     3
  4.6155573078456344E-02 a      1329     0    54     1     4
  3.1548978671401509E-02 a      1330     0    54     1     5
  1.4080516463893891E-01 a      1331     0    54     1     6
 -4.7231227906617389E-03 a      1332     0    54     1     7
 -8.6576599880367061E-02 a      1333     0    54     1     8
 -1.8921885453330523E-01 a      1334     0    54     1     9
  1.8468769514243155E-03 a      1335     0    54     1    10
  9.1600418592419533E-02 a      1336     0    54     1    11
  1.9417917707093771E-01 a      1337     0    54     1    12
  4.9361328681336518E-02 a      1338     0    54     1    13
 -1.3955942041996011E-01 a      1339     0    54     1    14
  5.2660693897519706E-02 a      1340     0    54     1    15
 -1.3377540220597986E-01 a      1341     0    54     1    16
  2.6477911655987824E-01 a      1342     0    54     1    17
 -1.1377545200809502E-01 a      1343     0    54     1    18
  1.1007814864011881E-01 a      1344     0    54     1    19
 -9.6658109383935140E-02 a      1345     0    54     1    20
 -7.4985335041364717E-02 a      1346     0    54     1    21
 -1.1213492572176703E-01 a      1347     0    54     1    22
 -2.1558213095428911E-02 a      1348     0    54     1    23
  8.2328860606030202E-02 a      1349     0    54     1    24
  1.0679886448772118E-01 a      1350     0    54     1    25
 -5.6044088432649998E-02 a      1351     0    55     1     1
 -1.1003089793436885E-01 a      1352     0    55     1     2
 -3.0529130654380721E-01 a      1353     0    55     1     3
  5.2783172792867046E-02 a      1354     0    55     1     4
  3.0578284380302506E-01 a      1355     0    55     1     5
 -1.0237117868967437E-01 a      1356     0    55     1     6
 -3.6178413455943042E-03 a      1357     0    55     1     7
 -2.0980697517536512E-01 a      1358     0    55     1     8
  4.2554791680455550E-01 a      1359     0    55     1     9
  4.6083919510565625E-02 a      1360     0    55     1    10
 -2.6496153077789259E-02 a      1361     0    55     1    11
  2.2049691975533889E-01 a      1362     0    55     1    12
 -2.0289011586307740E-01 a      1363     0    55     1    13
  1.0405026247135152E-01 a      1364     0    55     1    14
 -1.2409450751195632E-01 a      1365     0    55     1    15
  6.4032521463249537E-01 a      1366     0    55     1    16
  1.7283063607614271E-01 a      1367     0    55     1    17
  3.2353955337226709E-01 a      1368     0    55     1    18
 -2.5286796804883854E-01 a      1369     0    55     1    19
  7.5103694188365322E-02 a      1370     0    55     1    20
  2.9304929407537023E-01 a      1371     0    55     1    21
 -1.2986753411469110E-01 a      1372     0    55     1    22
 -1.8077334862860891E-02 a      1373     0    55     1    23
  1.6777181836821517E-01 a      1374     0    55     1    24
  2.7699885577645855E-01 a      1375     0    55     1    25
  1.0605240148156109E-01 a      1376     0    56     1     1
 -7.0504338301724978E-02 a      1377     0    56     1     2
  1.1848520653864636E-01 a      1378     0    56     1     3
 -3.0073965281094150E-01 a      1379     0    56     1     4
 -1.0525123630724775E-01 a      1380     0    56     1     5
  1.3028860625086307E-02 a      1381     0    56     1     6
 -1.5841498237328591E-01 a      1382     0    56     1     7
  1.3881210627506350E-02 a      1383     0    56     1     8
 -1.4705319012129386E-01 a      1384     0    56     1     9
  8.2924234635724941E-04 a      1385     0    56     1    10
  5.8573978857394703E-02 a      1386     0    56     1    11
  3.8677286695595108E-02 a      1387     0    56     1    12
  6.0561658302564186E-02 a      1388     0    56     1    13
  5.3347890981229190E-02 a      1389     0    56     1    14
 -2.8980634038577605E-02 a      1390     0    56     1    15
 -1.1414792515263017E-01 a      1391     0    56     1    16
  2.1272398129836551E-01 a      1392     0    56     1    17
 -1.1756580753120636E-01 a      1393     0    56     1    18
 -2.4172576522971145E-01 a      1394     0    56     1    19
 -1.8346888887175875E-01 a      1395     0    56     1    20
 -1.3404822542416506E-01 a      1396     0    56     1    21
 -1.1077449948757075E-01 a      1397     0    56     1    22
 -2.9398293906129147E-01 a      1398     0    56     1    23
  1.1261843609878895E-01 a      1399     0    56     1    24
  1.4374361945265401E-01 a      1400     0    56     1    25
  7.7401000120738112E-02 a      1401     0    57     1     1
 -8.0126836478522631E-02 a      1402     0    57     1     2
 -5.4826741167564065E-02 a      1403     0    57     1     3
 -1.2941671124880011E-02 a      1404     0    57     1     4
  9.1710898726051440E-02 a      1405     0    57     1     5
 -7.5073604250501025E-02 a      1406     0    57     1     6
  7.7262981004906722E-02 a      1407     0    57     1     7
  5.4174273554270860E-03 a      1408     0    57     1     8
  1.5397841061699311E-01 a      1409     0    57     1     9
 -1.1709200531748275E-01 a      1410     0    57     1    10
 -2.4720220481351352E-01 a      1411     0    57     1    11
 -2.2873409369368165E-02 a      1412     0    57     1    12
  2.0444692838380803E-02 a      1413     0    57     1    13
  2.4733883385943355E-02 a      1414     0    57     1    14
 -5.6402379787753233E-02 a      1415     0    57     1    15
  2.7217151674769610E-02 a      1416     0    57     1    16
  3.6449182823937776E-02 a      1417     0    57     1    17
  5.7981726031714725E-02 a      1418     0    57     1    18
 -1.2091535905124606E-01 a      1419     0    57     1    19
  9.7340610506602851E-02 a      1420     0    57     1    20
  1.0074813341529740E-01 a      1421     0    57     1    21
 -5.6846265981146935E-02 a      1422     0    57     1    22
  1.6039633006280956E-02 a      1423     0    57     1    23
  1.7527632618006550E-02 a      1424     0    57     1    24
  2.4234741828646940E-03 a      1425     0    57     1    25
 -5.0905891823897799E-02 a      1426     0    58     1     1
  8.5555427805154946E-02 a      1427     0    58     1     2
  9.9927049789422198E-02 a      1428     0    58     1     3
 -2.6114607038691451E-02 a      1429     0    58     1     4
 -6.6393030489085472E-02 a      1430     0    58     1     5
 -2.0854441895963985E-01 a      1431     0    58     1     6
 -1.8287534576644466E-02 a      1432     0    58     1     7
 -9.0215987357037217E-02 a      1433     0    58     1     8
 -1.0965902395696074E-01 a      1434     0    58     1     9
 -1.5262884676540059E-01 a      1435     0    58     1    10
 -5.8794751086201059E-02 a      1436     0    58     1    11
 -1.1670928021418862E-01 a      1437     0    58     1    12
 -1.0924713440930309E-02 a      1438     0    58     1    13
  1.1157402733677238E-01 a      1439     0    58     1    14
 -1.0125610680746566E-01 a      1440     0    58     1    15
 -1.2801391100420284E-02 a      1441     0    58     1    16
 -7.5790265183997896E-02 a      1442     0    58     1    17
 -9.0999580406904979E-02 a      1443     0    58     1    18
  1.0069483397871180E-01 a      1444     0    58     1    19
 -1.3814705406084613E-01 a      1445     0    58     1    20
  2.8961161868315342E-02 a      1446     0    58     1    21
 -1.1829766073091824E-01 a      1447     0    58     1    22
  5.6134379730287037E-02 a      1448     0    58     1    23
 -1.6016408574531803E-02 a      1449     0    58     1    24
  7.4049087001982539E-02 a      1450     0    58     1    25
 -9.5733190123612338E-02 a      1451     0    59     1     1
 -5.6158624617902275E-02 a      1452     0    59     1     2
 -7.4622388684202831E-02 a      1453     0    59     1     3
  1.5896987883745523E-01 a      1454     0    59     1     4
 -4.8473077675740425E-02 a      1455     0    59     1     5
 -1.9648039626942452E-02 a      1456     0    59     1     6
  3.2301782426426659E-02 a      1457     0    59     1     7
  2.6544178301898726E-02 a      1458     0    59     1     8
 -1.3094987107151704E-01 a      1459     0    59     1     9
 -3.5027508433042470E-03 a      1460     0    59     1    10
  9.6630603382612743E-02 a      1461     0    59     1    11
  2.3658205871926633E-02 a      1462     0    59     1    12
 -3.2174697121137900E-03 a      1463     0    59     1    13
  4.8604999305104438E-02 a      1464     0    59     1    14
  1.7005484767272816E-01 a      1465     0    59     1    15
  1.3495799573543521E-01 a      1466     0    59     1    16
 -5.7050948242650269E-03 a      1467     0    59     1    17
 -6.9000138960501611E-02 a      1468     0    59     1    18
  1.2482947964831775E-01 a      1469     0    59     1    19
 -8.1701444218340025E-02 a      1470     0    59     1    20
 -3.0211868052681938E-02 a      1471     0    59     1    21
 -1.3883214720802090E-02 a      1472     0    59     1    22
 -2.3188664765989709E-03 a      1473     0    59     1    23
  3.6341667620168591E-02 a      1474     0    59     1    24
  1.7393867555295886E-01 a      1475     0    59     1    25
 -2.2602608400871027E-01 a      1476     0    60     1     1
 -3.4116877887486297E-02 a      1477     0    60     1     2
 -5.7913534174016894E-02 a      1478     0    60     1     3
 -1.3883620129352536E-01 a      1479     0    60     1     4
  9.5948225259137349E-02 a      1480     0    60     1     5
 -1.4403753789508247E-01 a      1481     0    60     1     6
 -2.4778035682512810E-02 a      1482     0    60     1     7
  1.4169397483470795E-02 a      1483     0    60     1     8
 -8.3392321954388990E-02 a      1484     0    60     1     9
  2.9694239424490381E-02 a      1485     0    60     1    10
  2.3381720404566212E-02 a      1486     0    60     1    11
 -2.1193496133181826E-02 a      1487     0    60     1    12
  2.7630408994082423E-02 a      1488     0    60     1    13
 -5.0612213977854571E-02 a      1489     0    60     1    14
  2.4597006702748447E-02 a      1490     0    60     1    15
 -6.6421631604883277E-02 a      1491     0    60     1    16
  2.1465209975298896E-02 a      1492     0    60     1    17
  1.0430462693134178E-01 a      1493     0    60     1    18
 -9.4340266600454713E-03 a      1494     0    60     1    19
  6.8005276420753519E-02 a      1495     0    60     1    20
 -5.2955376723837579E-02 a      1496     0    60     1    21
 -2.7781884540446746E-02 a      1497     0    60     1    22
 -9.4653008586233420E-02 a      1498     0    60     1    23
  1.1868798126647045E-01 a      1499     0    60     1    24
  1.7311048623764377E-01 a      1500     0    60     1    25
 -8.8278983134308514E-02 a      1501     0    61     1     1
  1.1474590757387811E-01 a      1502     0    61     1     2
 -1.6872556009566123E-01 a      1503     0    61     1     3
 -7.4866403141483545E-02 a      1504     0    61     1     4
 -5.1095093431098255E-02 a      1505     0    61     1     5
  1.5940571484800431E-01 a      1506     0    61     1     6
  7.9033537014013035E-03 a      1507     0    61     1     7
 -8.2445736060277552E-02 a      1508     0    61     1     8
  1.3467584654726530E-01 a      1509     0    61     1     9
 -2.7466075821217021E-02 a      1510     0    61     1    10
  1.6307371406397175E-01 a      1511     0    61     1    11
  9.6725566005192054E-02 a      1512     0    61     1    12
 -2.6722554092767592E-01 a      1513     0    61     1    13
 -8.4487403714303966E-03 a      1514     0    61     1    14
  2.9930243405107567E-03 a      1515     0    61     1    15
 -4.7522065315429025E-02 a      1516     0    61     1    16
 -6.0954961587450203E-03 a      1517     0    61     1    17
  8.0374031891420644E-02 a      1518     0    61     1    18
 -1.5348951700193308E-01 a      1519     0    61     1    19
  1.0815249539637176E-01 a      1520     0    61     1    20
  3.0870331644191187E-02 a      1521     0    61     1    21
  6.7741339722022259E-02 a      1522     0    61     1    22
 -1.5863217991824577E-01 a      1523     0    61     1    23
  7.4628733184453817E-04 a      1524     0    61     1    24
 -1.1575647026066224E-01 a      1525     0    61     1    25
  1.3333955006893800E-01 a      1526     0    62     1     1
 -2.8746211652920955E-01 a      1527     0    62     1     2
  6.4815969192787704E-02 a      1528     0    62     1     3
 -3.2955041338183211E-01 a      1529     0    62     1     4
  6.5330950359457074E-02 a      1530     0    62     1     5
  9.7057176446484303E-02 a      1531     0    62     1     6
 -2.8133056458093209E-01 a      1532     0    62     1     7
  1.3655913771700862E-01 a      1533     0    62     1     8
 -8.8817298194810606E-04 a      1534     0    62     1     9
  3.1600836201722708E-02 a      1535     0    62     1    10
  9.4804232013397091E-02 a      1536     0    62     1    11
 -8.4157023231671985E-02 a      1537     0    62     1    12
  2.1046066773651809E-01 a      1538     0    62     1    13
 -1.0306437664643940E-01 a      1539     0    62     1    14
  5.5158691264296948E-02 a      1540     0    62     1    15
 -2.9637215491908109E-02 a      1541     0    62     1    16
  4.9218930103183935E-02 a      1542     0    62     1    17
  4.9954582138922220E-03 a      1543     0    62     1    18
  1.1143161328600858E-01 a      1544     0    62     1    19
  1.6341724618440628E-01 a      1545     0    62     1    20
 -3.7301284929990809E-03 a      1546     0    62     1    21
  1.7307968404798196E-01 a      1547     0    62     1    22
 -3.9619406337101282E-01 a      1548     0    62     1    23
  5.8397341545140785E-02 a      1549     0    62     1    24
 -1.1988983524210378E-01 a      1550     0    62     1    25
  2.4348584364459018E-02 a      1551     0    63     1     1
  7.8340116890208866E-02 a      1552     0    63     1     2
  6.1894237739943618E-02 a      1553     0    63     1     3
  9.6699352154881402E-02 a      1554     0    63     1     4
  2.1176732717110536E-01 a      1555     0    63     1     5
  1.6018171079512103E-01 a      1556     0    63     1     6
 -1.5682666349837678E-02 a      1557     0    63     1     7
 -1.0919730061911664E-01 a      1558     0    63     1     8
  2.4980711469255894E-02 a      1559     0    63     1     9
 -2.0519930354930591E-01 a      1560     0    63     1    10
 -1.0511346304134760E-02 a      1561     0    63     1    11
  9.2577069849189994E-02 a      1562     0    63     1    12
  3.9858503735265886E-02 a      1563     0    63     1    13
  3.7306926544157300E-02 a      1564     0    63     1    14
 -5.3738397644169864E-02 a      1565     0    63     1    15
  1.4763048915186175E-01 a      1566     0    63     1    16
  1.5651210048683842E-01 a      1567     0    63     1    17
  6.4201310128035333E-03 a      1568     0    63     1    18
  5.0658036734720895E-03 a      1569     0    63     1    19
 -8.1641117515969877E-03 a      1570     0    63     1    20
  7.0373881552424064E-02 a      1571     0    63     1    21
 -6.2111767576926914E-02 a      1572     0    63     1    22
 -5.6728755516644420E-02 a      1573     0    63     1    23
  2.6950602119214817E-01 a      1574     0    63     1    24
 -4.3660207278458985E-02 a      1575     0    63     1    25
  6.5702053575218541E-03 a      1576     0    64     1     1
 -5.7192487719253345E-02 a      1577     0    64     1     2
  1.0233620665743164E-01 a      1578     0    64     1     3
 -2.0634343116174586E-01 a      1579     0    64     1     4
 -5.8214913324260285E-02 a      1580     0    64     1     5
 -1.9680543072547029E-02 a      1581     0    64     1     6
  1.3451750795944709E-01 a      1582     0    64     1     7
 -3.5219597589371699E-03 a      1583     0    64     1     8
 -1.4964731279132126E-01 a      1584     0    64     1     9
 -2.2886010766338557E-02 a      1585     0    64     1    10
