      286455       57291
   3240.4393     20.0000     19.0000      0.0000      0.0000   2352.6862     20.0000     20.0000      0.0000      0.0000
     54.9669     21.0000      1.0000      0.0000      0.9118     32.8995     21.0000      2.0000      0.0000      0.0000
   1278.1183     21.0000      3.0000      0.0000      0.0000    617.3358     21.0000      4.0000      0.0000      0.0000
    375.0418     21.0000      5.0000      0.0000      0.0000    234.1950     21.0000      6.0000      0.0000      0.0000
    154.2947     21.0000      7.0000      0.0000      0.0000    111.9359     21.0000      8.0000      0.0000      0.0000
     81.7242     21.0000      9.0000      0.0000      0.0000     61.0154     21.0000     10.0000      0.0000      0.0000
   1512.5338     21.0000     11.0000      0.0000      0.0000   1015.5454     21.0000     12.0000      0.0000      0.0000
    888.6025     21.0000     13.0000      0.0000      0.0000    651.2040     21.0000     14.0000      0.0000      0.0000
    477.2797     21.0000     15.0000      0.0000      0.0000    380.4107     21.0000     16.0000      0.0000      0.0000
    298.7686     21.0000     17.0000      0.0000      0.0000    236.1417     21.0000     18.0000      0.0000      0.0000
   2549.9412     21.0000     19.0000      0.0000      0.0000   1888.7902     21.0000     20.0000      0.0000      0.0000
   1522.4676     21.0000     21.0000      0.0000      0.0000     53.6875     22.0000      1.0000      0.0000      0.9118
     32.5316     22.0000      2.0000      0.0000      0.0000   1192.9128     22.0000      3.0000      0.0000      0.0000
    587.4898     22.0000      4.0000      0.0000      0.0000    361.0865     22.0000      5.0000      0.0000      0.0000
    227.5723     22.0000      6.0000      0.0000      0.0000    151.0199     22.0000      7.0000      0.0000      0.0000
    110.1452     22.0000      8.0000      0.0000      0.0000     80.7975     22.0000      9.0000      0.0000      0.0000
     60.5594     22.0000     10.0000      0.0000      0.0000   1413.1570     22.0000     11.0000      0.0000      0.0000
    962.9831     22.0000     12.0000      0.0000      0.0000    847.4615     22.0000     13.0000      0.0000      0.0000
    626.2353     22.0000     14.0000      0.0000      0.0000    462.3247     22.0000     15.0000      0.0000      0.0000
    370.2631     22.0000     16.0000      0.0000      0.0000    292.1853     22.0000     17.0000      0.0000      0.0000
    231.9208     22.0000     18.0000      0.0000      0.0000   2374.6690     22.0000     19.0000      0.0000      0.0000
   1779.5162     22.0000     20.0000      0.0000      0.0000   1438.2841     22.0000     21.0000      0.0000      0.0000
   1361.9185     22.0000     22.0000      0.0000      0.0000     49.4819     23.0000      1.0000      0.0000      0.9118
     30.1851     23.0000      2.0000      0.0000      0.0000   1069.0426     23.0000      3.0000      0.0000      0.0000
    533.3499     23.0000      4.0000      0.0000      0.0000    330.1023     23.0000      5.0000      0.0000      0.0000
    209.1450     23.0000      6.0000      0.0000      0.0000    139.3512     23.0000      7.0000      0.0000      0.0000
    101.9325     23.0000      8.0000      0.0000      0.0000     74.9671     23.0000      9.0000      0.0000      0.0000
     56.3108     23.0000     10.0000      0.0000      0.0000   1267.3139     23.0000     11.0000      0.0000      0.0000
    872.2579     23.0000     12.0000      0.0000      0.0000    770.3432     23.0000     13.0000      0.0000      0.0000
    572.1129     23.0000     14.0000      0.0000      0.0000    424.1470     23.0000     15.0000      0.0000      0.0000
    340.6020     23.0000     16.0000      0.0000      0.0000    269.4863     23.0000     17.0000      0.0000      0.0000
    214.4002     23.0000     18.0000      0.0000      0.0000   2124.1985     23.0000     19.0000      0.0000      0.0000
   1604.9178     23.0000     20.0000      0.0000      0.0000   1299.5197     23.0000     21.0000      0.0000      0.0000
   1232.3235     23.0000     22.0000      0.0000      0.0000   1116.0984     23.0000     23.0000      0.0000      0.0000
     39.1221     24.0000      1.0000      0.0000      0.9118     24.1463     24.0000      2.0000      0.0000      0.0000
    844.0936     24.0000      3.0000      0.0000      0.0000    418.1635     24.0000      4.0000      0.0000      0.0000
    259.3021     24.0000      5.0000      0.0000      0.0000    164.9882     24.0000      6.0000      0.0000      0.0000
    110.4861     24.0000      7.0000      0.0000      0.0000     81.2000     24.0000      8.0000      0.0000      0.0000
     60.0099     24.0000      9.0000      0.0000      0.0000     45.2820     24.0000     10.0000      0.0000      0.0000
   1000.4652     24.0000     11.0000      0.0000      0.0000    684.4015     24.0000     12.0000      0.0000      0.0000
    604.4071     24.0000     13.0000      0.0000      0.0000    449.2216     24.0000     14.0000      0.0000      0.0000
    333.8380     24.0000     15.0000      0.0000      0.0000    268.8029     24.0000     16.0000      0.0000      0.0000
    213.3668     24.0000     17.0000      0.0000      0.0000    170.3465     24.0000     18.0000      0.0000      0.0000
   1683.6701     24.0000     19.0000      0.0000      0.0000   1263.0809     24.0000     20.0000      0.0000      0.0000
   1021.6871     24.0000     21.0000      0.0000      0.0000    968.8565     24.0000     22.0000      0.0000      0.0000
    877.3855     24.0000     23.0000      0.0000      0.0000    690.7425     24.0000     24.0000      0.0000      0.0000
     43.0028     25.0000      1.0000      0.0000      0.9118     26.4978     25.0000      2.0000      0.0000      0.0000
    891.9756     25.0000      3.0000      0.0000      0.0000    453.3686     25.0000      4.0000      0.0000      0.0000
    283.4744     25.0000      5.0000      0.0000      0.0000    181.0035     25.0000      6.0000      0.0000      0.0000
    121.3233     25.0000      7.0000      0.0000      0.0000     89.1346     25.0000      8.0000      0.0000      0.0000
     65.8112     25.0000      9.0000      0.0000      0.0000     49.5959     25.0000     10.0000      0.0000      0.0000
   1058.5103     25.0000     11.0000      0.0000      0.0000    739.0411     25.0000     12.0000      0.0000      0.0000
    656.0738     25.0000     13.0000      0.0000      0.0000    490.8156     25.0000     14.0000      0.0000      0.0000
    366.1204     25.0000     15.0000      0.0000      0.0000    295.1737     25.0000     16.0000      0.0000      0.0000
    234.4533     25.0000     17.0000      0.0000      0.0000    187.1728     25.0000     18.0000      0.0000      0.0000
   1768.0322     25.0000     19.0000      0.0000      0.0000   1351.4785     25.0000     20.0000      0.0000      0.0000
   1097.1539     25.0000     21.0000      0.0000      0.0000   1042.6625     25.0000     22.0000      0.0000      0.0000
    945.6072     25.0000     23.0000      0.0000      0.0000    743.3179     25.0000     24.0000      0.0000      0.0000
    802.7484     25.0000     25.0000      0.0000      0.0000     33.9110     26.0000      1.0000      0.0000      0.9118
     21.1750     26.0000      2.0000      0.0000      0.0000    698.4539     26.0000      3.0000      0.0000      0.0000
    353.5358     26.0000      4.0000      0.0000      0.0000    221.7547     26.0000      5.0000      0.0000      0.0000
    142.3467     26.0000      6.0000      0.0000      0.0000     95.9782     26.0000      7.0000      0.0000      0.0000
     70.8942     26.0000      8.0000      0.0000      0.0000     52.6310     26.0000      9.0000      0.0000      0.0000
     39.8659     26.0000     10.0000      0.0000      0.0000    828.8936     26.0000     11.0000      0.0000      0.0000
    576.5121     26.0000     12.0000      0.0000      0.0000    512.0823     26.0000     13.0000      0.0000      0.0000
    383.7445     26.0000     14.0000      0.0000      0.0000    287.1606     26.0000     15.0000      0.0000      0.0000
    232.2625     26.0000     16.0000      0.0000      0.0000    185.1823     26.0000     17.0000      0.0000      0.0000
    148.4319     26.0000     18.0000      0.0000      0.0000   1388.9522     26.0000     19.0000      0.0000      0.0000
   1056.5193     26.0000     20.0000      0.0000      0.0000    857.1730     26.0000     21.0000      0.0000      0.0000
    814.8402     26.0000     22.0000      0.0000      0.0000    739.0542     26.0000     23.0000      0.0000      0.0000
    581.8114     26.0000     24.0000      0.0000      0.0000    627.5403     26.0000     25.0000      0.0000      0.0000
    491.3349     26.0000     26.0000      0.0000      0.0000     36.3234     27.0000      1.0000      0.0000      0.9118
     22.7233     27.0000      2.0000      0.0000      0.0000    701.5324     27.0000      3.0000      0.0000      0.0000
    369.1928     27.0000      4.0000      0.0000      0.0000    234.8693     27.0000      5.0000      0.0000      0.0000
    151.8703     27.0000      6.0000      0.0000      0.0000    102.7503     27.0000      7.0000      0.0000      0.0000
     75.9912     27.0000      8.0000      0.0000      0.0000     56.4307     27.0000      9.0000      0.0000      0.0000
     42.7270     27.0000     10.0000      0.0000      0.0000    834.1826     27.0000     11.0000      0.0000      0.0000
    598.3302     27.0000     12.0000      0.0000      0.0000    535.9706     27.0000     13.0000      0.0000      0.0000
    405.9907     27.0000     14.0000      0.0000      0.0000    305.9256     27.0000     15.0000      0.0000      0.0000
    248.2116     27.0000     16.0000      0.0000      0.0000    198.3570     27.0000     17.0000      0.0000      0.0000
    159.1957     27.0000     18.0000      0.0000      0.0000   1382.9771     27.0000     19.0000      0.0000      0.0000
   1081.7690     27.0000     20.0000      0.0000      0.0000    882.4503     27.0000     21.0000      0.0000      0.0000
    841.8335     27.0000     22.0000      0.0000      0.0000    765.3178     27.0000     23.0000      0.0000      0.0000
    601.4178     27.0000     24.0000      0.0000      0.0000    651.9688     27.0000     25.0000      0.0000      0.0000
    509.7764     27.0000     26.0000      0.0000      0.0000    532.7794     27.0000     27.0000      0.0000      0.0000
     37.1596     28.0000      1.0000      0.0000      0.9118     23.0792     28.0000      2.0000      0.0000      0.0000
    738.8580     28.0000      3.0000      0.0000      0.0000    383.9140     28.0000      4.0000      0.0000      0.0000
    242.4174     28.0000      5.0000      0.0000      0.0000    155.8507     28.0000      6.0000      0.0000      0.0000
    104.9834     28.0000      7.0000      0.0000      0.0000     77.4010     28.0000      8.0000      0.0000      0.0000
     57.3248     28.0000      9.0000      0.0000      0.0000     43.3129     28.0000     10.0000      0.0000      0.0000
    877.9354     28.0000     11.0000      0.0000      0.0000    623.6305     28.0000     12.0000      0.0000      0.0000
    556.5389     28.0000     13.0000      0.0000      0.0000    419.3593     28.0000     14.0000      0.0000      0.0000
    314.5698     28.0000     15.0000      0.0000      0.0000    254.4683     28.0000     16.0000      0.0000      0.0000
    202.7705     28.0000     17.0000      0.0000      0.0000    162.3264     28.0000     18.0000      0.0000      0.0000
   1458.4501     28.0000     19.0000      0.0000      0.0000   1132.1074     28.0000     20.0000      0.0000      0.0000
    921.8990     28.0000     21.0000      0.0000      0.0000    878.0939     28.0000     22.0000      0.0000      0.0000
    797.5195     28.0000     23.0000      0.0000      0.0000    626.6472     28.0000     24.0000      0.0000      0.0000
    678.4531     28.0000     25.0000      0.0000      0.0000    530.3221     28.0000     26.0000      0.0000      0.0000
    553.0834     28.0000     27.0000      0.0000      0.0000    574.7436     28.0000     28.0000      0.0000      0.0000
     28.5940     29.0000      1.0000      0.0000      0.9118     18.0216     29.0000      2.0000      0.0000      0.0000
    569.4526     29.0000      3.0000      0.0000      0.0000    292.7955     29.0000      4.0000      0.0000      0.0000
    185.1741     29.0000      5.0000      0.0000      0.0000    119.6350     29.0000      6.0000      0.0000      0.0000
     81.0855     29.0000      7.0000      0.0000      0.0000     60.1335     29.0000      8.0000      0.0000      0.0000
     44.8098     29.0000      9.0000      0.0000      0.0000     34.0544     29.0000     10.0000      0.0000      0.0000
    676.4773     29.0000     11.0000      0.0000      0.0000    476.2426     29.0000     12.0000      0.0000      0.0000
    424.7723     29.0000     13.0000      0.0000      0.0000    320.1913     29.0000     14.0000      0.0000      0.0000
    240.7974     29.0000     15.0000      0.0000      0.0000    195.4075     29.0000     16.0000      0.0000      0.0000
    156.3161     29.0000     17.0000      0.0000      0.0000    125.6776     29.0000     18.0000      0.0000      0.0000
   1129.9518     29.0000     19.0000      0.0000      0.0000    868.3674     29.0000     20.0000      0.0000      0.0000
    706.0720     29.0000     21.0000      0.0000      0.0000    672.4128     29.0000     22.0000      0.0000      0.0000
    610.5700     29.0000     23.0000      0.0000      0.0000    480.6938     29.0000     24.0000      0.0000      0.0000
    519.3078     29.0000     25.0000      0.0000      0.0000    406.7268     29.0000     26.0000      0.0000      0.0000
    423.0877     29.0000     27.0000      0.0000      0.0000    439.6365     29.0000     28.0000      0.0000      0.0000
    337.1808     29.0000     29.0000      0.0000      0.0000     29.8689     30.0000      1.0000      0.0000      0.9118
     18.9695     30.0000      2.0000      0.0000      0.0000    540.9160     30.0000      3.0000      0.0000      0.0000
    293.3106     30.0000      4.0000      0.0000      0.0000    189.6293     30.0000      5.0000      0.0000      0.0000
    124.1032     30.0000      6.0000      0.0000      0.0000     84.7311     30.0000      7.0000      0.0000      0.0000
     63.0774     30.0000      8.0000      0.0000      0.0000     47.1122     30.0000      9.0000      0.0000      0.0000
     35.8427     30.0000     10.0000      0.0000      0.0000    644.3408     30.0000     11.0000      0.0000      0.0000
    472.9143     30.0000     12.0000      0.0000      0.0000    427.1610     30.0000     13.0000      0.0000      0.0000
    327.2810     30.0000     14.0000      0.0000      0.0000    248.9743     30.0000     15.0000      0.0000      0.0000
    203.2427     30.0000     16.0000      0.0000      0.0000    163.3848     30.0000     17.0000      0.0000      0.0000
    131.8119     30.0000     18.0000      0.0000      0.0000   1062.5928     30.0000     19.0000      0.0000      0.0000
    846.8527     30.0000     20.0000      0.0000      0.0000    693.6787     30.0000     21.0000      0.0000      0.0000
    664.1009     30.0000     22.0000      0.0000      0.0000    605.0623     30.0000     23.0000      0.0000      0.0000
    475.5594     30.0000     24.0000      0.0000      0.0000    517.0910     30.0000     25.0000      0.0000      0.0000
    404.5558     30.0000     26.0000      0.0000      0.0000    424.8790     30.0000     27.0000      0.0000      0.0000
    440.0900     30.0000     28.0000      0.0000      0.0000    336.6493     30.0000     29.0000      0.0000      0.0000
    340.5213     30.0000     30.0000      0.0000      0.0000     35.1697     31.0000      1.0000      0.0000      0.9118
     22.0458     31.0000      2.0000      0.0000      0.0000    656.7441     31.0000      3.0000      0.0000      0.0000
    351.1141     31.0000      4.0000      0.0000      0.0000    225.3933     31.0000      5.0000      0.0000      0.0000
